subject,format,run,trial_nr,n1,n2,choice,rt,accuracy,correct,isi
59,non-symbolic,2,38,5,4,False,266,1,1,8.032999999999998
59,non-symbolic,2,39,20,57,True,268,1,-1,6.531999999999998
59,non-symbolic,2,40,14,40,True,222,1,-1,7.032000000000005
59,non-symbolic,2,41,28,27,True,291,0,1,9.033999999999999
59,non-symbolic,2,42,7,14,True,529,1,-1,8.532000000000002
59,non-symbolic,2,43,28,79,True,309,1,-1,7.531999999999991
59,non-symbolic,2,44,7,2,False,311,1,1,8.032000000000005
59,non-symbolic,2,45,28,27,True,374,0,1,6.533
59,non-symbolic,2,46,10,7,False,417,1,1,8.531999999999996
59,non-symbolic,2,47,14,7,True,375,0,1,7.532000000000024
59,non-symbolic,2,48,28,10,False,222,1,1,6.032999999999996
59,non-symbolic,2,49,14,40,True,354,1,-1,9.032999999999987
59,non-symbolic,2,50,14,13,True,663,0,1,7.0319999999999485
59,non-symbolic,2,51,10,28,True,510,1,-1,7.53300000000001
59,non-symbolic,2,52,20,40,True,353,1,-1,6.533000000000033
59,non-symbolic,2,53,10,7,True,324,0,1,7.031999999999996
59,non-symbolic,2,54,7,6,True,272,0,1,9.032999999999967
59,non-symbolic,2,55,10,28,True,294,1,-1,6.032000000000024
59,non-symbolic,2,56,5,3,False,574,1,1,8.032999999999964
59,non-symbolic,2,57,20,40,True,430,1,-1,8.531999999999977
59,non-symbolic,2,58,7,20,True,335,1,-1,8.533000000000035
59,non-symbolic,2,59,5,2,False,220,1,1,8.032999999999964
59,non-symbolic,2,60,20,57,True,398,1,-1,9.032999999999976
59,non-symbolic,2,61,5,2,False,442,1,1,7.533000000000044
59,non-symbolic,2,62,10,14,True,308,1,-1,7.033
59,non-symbolic,2,63,14,13,False,443,1,1,6.03300000000001
59,non-symbolic,2,64,5,4,False,292,1,1,6.533000000000011
59,non-symbolic,2,65,20,40,True,282,1,-1,9.031999999999986
59,non-symbolic,2,66,7,4,False,364,1,1,8.532000000000016
59,non-symbolic,2,67,28,14,True,429,0,1,7.532999999999976
59,non-symbolic,2,68,14,10,True,807,0,1,7.033000000000043
59,non-symbolic,2,69,10,5,False,514,1,1,6.5339999999999865
59,non-symbolic,2,70,20,10,True,289,0,1,6.032
59,non-symbolic,2,71,5,10,True,363,1,-1,8.031999999999991
59,non-symbolic,2,72,7,5,False,518,1,1,8.533000000000024
59,non-symbolic,3,73,10,5,False,943,1,1,8.532999999999998
59,non-symbolic,3,74,5,3,True,845,0,1,6.531999999999999
59,non-symbolic,3,75,5,3,False,399,1,1,6.0319999999999965
59,non-symbolic,3,76,5,10,False,111,0,-1,7.0329999999999995
59,non-symbolic,3,77,14,5,False,222,1,1,7.531999999999991
59,non-symbolic,3,78,7,14,False,1296,0,-1,9.031999999999988
59,non-symbolic,3,79,5,10,False,922,0,-1,8.033000000000015
59,non-symbolic,3,80,10,4,False,540,1,1,8.032999999999996
59,non-symbolic,3,81,7,4,False,272,1,1,6.531999999999996
59,non-symbolic,3,82,14,15,False,392,0,-1,8.532000000000005
59,non-symbolic,3,83,20,7,False,144,1,1,7.03200000000001
59,non-symbolic,3,84,20,21,False,451,0,-1,9.032000000000025
59,non-symbolic,3,85,28,56,False,1016,0,-1,7.53200000000001
59,non-symbolic,3,86,14,40,True,64,1,-1,6.032999999999996
59,non-symbolic,3,87,7,5,False,284,1,1,8.532999999999992
59,non-symbolic,3,88,10,7,False,516,1,1,7.031999999999991
59,non-symbolic,3,89,20,28,True,286,1,-1,9.031999999999982
59,non-symbolic,3,90,5,6,False,360,0,-1,7.533000000000011
59,non-symbolic,3,91,7,14,True,365,1,-1,6.532999999999987
59,non-symbolic,3,92,20,14,True,433,0,1,6.031999999999982
59,non-symbolic,3,93,14,7,False,387,1,1,8.03200000000001
59,non-symbolic,3,94,7,10,False,410,0,-1,9.03299999999999
59,non-symbolic,3,95,20,57,False,1224,0,-1,7.03200000000002
59,non-symbolic,3,96,7,20,False,497,0,-1,8.532000000000002
59,non-symbolic,3,97,28,40,False,477,0,-1,6.532999999999963
59,non-symbolic,3,98,28,29,False,397,0,-1,7.531999999999967
59,non-symbolic,3,99,5,14,True,952,1,-1,6.031999999999987
59,non-symbolic,3,100,28,40,False,1000,0,-1,8.03200000000001
59,non-symbolic,3,101,14,15,False,489,0,-1,6.033
59,non-symbolic,3,102,10,11,True,252,1,-1,9.033000000000044
59,non-symbolic,3,103,28,40,True,364,1,-1,8.53200000000001
59,non-symbolic,3,104,28,10,False,276,1,1,8.032999999999962
59,non-symbolic,3,105,10,28,True,318,1,-1,7.032999999999958
59,non-symbolic,3,106,14,10,False,367,1,1,7.532000000000076
59,non-symbolic,3,107,20,28,True,344,1,-1,6.532999999999963
59,non-symbolic,3,108,10,5,False,400,1,1,8.532
59,non-symbolic,4,109,14,20,True,280,1,-1,6.032999999999996
59,non-symbolic,4,110,5,7,False,578,0,-1,8.531999999999991
59,non-symbolic,4,111,10,28,True,313,1,-1,7.532
59,non-symbolic,4,112,5,4,False,476,1,1,7.032000000000011
59,non-symbolic,4,113,10,20,True,304,1,-1,9.032999999999992
59,non-symbolic,4,114,14,15,False,2050,0,-1,8.03300000000001
59,non-symbolic,4,115,28,20,False,279,1,1,6.531999999999996
59,non-symbolic,4,116,7,2,False,238,1,1,6.532000000000001
59,non-symbolic,4,117,10,14,False,182,0,-1,7.033000000000006
59,non-symbolic,4,118,20,57,True,108,1,-1,8.032999999999976
59,non-symbolic,4,119,5,3,False,626,1,1,7.5329999999999915
59,non-symbolic,4,120,28,14,True,660,0,1,6.034000000000005
59,non-symbolic,4,121,20,21,False,476,0,-1,8.532000000000014
59,non-symbolic,4,122,28,20,True,494,0,1,9.033000000000001
59,non-symbolic,4,123,14,40,True,512,1,-1,8.532000000000034
59,non-symbolic,4,124,10,20,True,677,1,-1,8.033000000000015
59,non-symbolic,4,125,10,7,False,619,1,1,6.531999999999996
59,non-symbolic,4,126,28,29,True,437,1,-1,9.033000000000024
59,non-symbolic,4,127,20,21,True,843,1,-1,7.532000000000034
59,non-symbolic,4,128,10,14,False,680,0,-1,7.031999999999991
59,non-symbolic,4,129,14,28,True,1058,1,-1,6.033000000000057
59,non-symbolic,4,130,20,14,False,564,1,1,7.53199999999992
59,non-symbolic,4,131,14,20,True,924,1,-1,8.033000000000081
59,non-symbolic,4,132,7,4,False,358,1,1,7.032000000000011
59,non-symbolic,4,133,7,8,True,697,1,-1,6.5330000000000386
59,non-symbolic,4,134,5,2,False,461,1,1,8.532999999999996
59,non-symbolic,4,135,28,29,False,403,0,-1,6.033
59,non-symbolic,4,136,20,10,False,723,1,1,9.032000000000034
59,non-symbolic,4,137,7,10,True,617,1,-1,9.032
59,non-symbolic,4,138,5,4,False,452,1,1,8.031999999999996
59,non-symbolic,4,139,5,2,False,353,1,1,6.53199999999992
59,non-symbolic,4,140,28,29,True,440,1,-1,7.531999999999977
59,non-symbolic,4,141,20,21,False,361,0,-1,7.033
59,non-symbolic,4,142,14,7,True,401,0,1,6.0329999999998725
59,non-symbolic,4,143,7,20,True,460,1,-1,8.531999999999949
59,non-symbolic,4,144,7,14,False,475,0,-1,7.0330000000000625
59,non-symbolic,5,145,28,79,True,298,1,-1,7.533000000000003
59,non-symbolic,5,146,7,2,False,431,1,1,9.033000000000001
59,non-symbolic,5,147,7,20,True,633,1,-1,7.033000000000005
59,non-symbolic,5,148,14,20,False,458,0,-1,6.032999999999996
59,non-symbolic,5,149,20,7,False,743,1,1,8.533000000000001
59,non-symbolic,5,150,28,40,True,484,1,-1,8.03300000000001
59,non-symbolic,5,151,14,5,False,268,1,1,6.532000000000005
59,non-symbolic,5,152,14,10,False,772,1,1,8.033000000000001
59,non-symbolic,5,153,20,7,True,862,0,1,6.532999999999991
59,non-symbolic,5,154,28,29,True,516,1,-1,6.033000000000015
59,non-symbolic,5,155,5,4,False,743,1,1,9.033000000000005
59,non-symbolic,5,156,5,14,True,376,1,-1,7.531999999999996
59,non-symbolic,5,157,7,14,False,600,0,-1,8.531999999999991
59,non-symbolic,5,158,20,28,True,342,1,-1,7.032
59,non-symbolic,5,159,5,4,False,361,1,1,6.5319999999999965
59,non-symbolic,5,160,10,7,False,507,1,1,9.033000000000005
59,non-symbolic,5,161,14,7,True,419,0,1,7.5319999999999485
59,non-symbolic,5,162,5,10,True,314,1,-1,8.532000000000039
59,non-symbolic,5,163,20,10,False,391,1,1,7.03300000000001
59,non-symbolic,5,164,5,14,True,349,1,-1,6.032000000000005
59,non-symbolic,5,165,5,7,True,304,1,-1,8.032999999999964
59,non-symbolic,5,166,10,20,True,584,1,-1,6.532000000000048
59,non-symbolic,5,167,28,20,False,291,1,1,8.532999999999976
59,non-symbolic,5,168,10,5,False,349,1,1,7.033000000000001
59,non-symbolic,5,169,28,14,False,-1,-1,1,9.032999999999976
59,non-symbolic,5,170,10,14,False,877,0,-1,8.031999999999988
59,non-symbolic,5,171,7,8,False,326,0,-1,7.531999999999957
59,non-symbolic,5,172,20,21,True,369,1,-1,6.031999999999977
59,non-symbolic,5,173,20,7,False,252,1,1,7.531999999999991
59,non-symbolic,5,174,14,7,False,312,1,1,9.03400000000001
59,non-symbolic,5,175,28,40,False,822,0,-1,8.032
59,non-symbolic,5,176,10,7,False,548,1,1,6.032000000000011
59,non-symbolic,5,177,14,15,False,425,0,-1,7.03300000000001
59,non-symbolic,5,178,7,5,False,314,1,1,6.533000000000015
59,non-symbolic,5,179,7,2,False,303,1,1,8.532999999999944
59,non-symbolic,5,180,10,4,False,360,1,1,9.032999999999879
59,non-symbolic,6,181,5,4,False,272,1,1,7.531999999999998
59,non-symbolic,6,182,14,40,True,1082,1,-1,8.531999999999996
59,non-symbolic,6,183,14,10,False,311,1,1,9.03300000000001
59,non-symbolic,6,184,10,5,False,361,1,1,6.033999999999995
59,non-symbolic,6,185,7,10,False,258,0,-1,6.5320000000000125
59,non-symbolic,6,186,20,10,False,429,1,1,7.034000000000019
59,non-symbolic,6,187,28,29,False,333,0,-1,8.032999999999987
59,non-symbolic,6,188,7,4,False,278,1,1,6.03200000000001
59,non-symbolic,6,189,14,5,False,290,1,1,7.033
59,non-symbolic,6,190,28,40,False,295,0,-1,7.531999999999996
59,non-symbolic,6,191,10,14,False,446,0,-1,8.03300000000001
59,non-symbolic,6,192,14,7,False,363,1,1,8.532000000000005
59,non-symbolic,6,193,20,40,True,610,1,-1,9.032999999999996
59,non-symbolic,6,194,20,40,False,215,0,-1,6.53200000000002
59,non-symbolic,6,195,10,7,False,421,1,1,8.032
59,non-symbolic,6,196,20,21,False,372,0,-1,9.032
59,non-symbolic,6,197,20,28,True,281,1,-1,6.033
59,non-symbolic,6,198,5,10,True,337,1,-1,7.032999999999982
59,non-symbolic,6,199,20,14,False,256,1,1,7.53200000000001
59,non-symbolic,6,200,28,56,True,321,1,-1,6.531999999999967
59,non-symbolic,6,201,14,10,False,317,1,1,8.531999999999968
59,non-symbolic,6,202,5,4,False,259,1,1,8.032999999999987
59,non-symbolic,6,203,7,5,False,247,1,1,7.0329999999999675
59,non-symbolic,6,204,28,79,True,240,1,-1,7.532999999999991
59,non-symbolic,6,205,5,4,False,283,1,1,6.032000000000035
59,non-symbolic,6,206,14,10,False,243,1,1,6.533
59,non-symbolic,6,207,28,56,True,369,1,-1,9.032999999999967
59,non-symbolic,6,208,10,14,False,602,0,-1,8.532999999999987
59,non-symbolic,6,209,28,40,True,290,1,-1,9.031999999999977
59,non-symbolic,6,210,5,14,True,153,1,-1,7.532000000000035
59,non-symbolic,6,211,7,2,False,247,1,1,6.533
59,non-symbolic,6,212,10,20,False,435,0,-1,8.031999999999986
59,non-symbolic,6,213,7,10,False,245,0,-1,7.034000000000124
59,non-symbolic,6,214,7,4,False,291,1,1,8.532000000000044
59,non-symbolic,6,215,10,14,False,349,0,-1,6.032999999999986
59,non-symbolic,6,216,5,3,False,216,1,1,7.033
60,non-symbolic,1,1,14,13,True,1107,0,1,8.032000000000002
60,non-symbolic,1,2,28,56,True,634,1,-1,6.5319999999999965
60,non-symbolic,1,3,20,14,False,481,1,1,8.532000000000004
60,non-symbolic,1,4,20,40,True,448,1,-1,7.532000000000003
60,non-symbolic,1,5,28,10,False,367,1,1,9.033000000000001
60,non-symbolic,1,6,20,14,False,279,1,1,6.033000000000019
60,non-symbolic,1,7,7,6,False,1322,1,1,7.033000000000005
60,non-symbolic,1,8,28,27,True,1067,0,1,6.032999999999986
60,non-symbolic,1,9,7,5,False,762,1,1,8.53299999999999
60,non-symbolic,1,10,10,7,False,522,1,1,6.532999999999972
60,non-symbolic,1,11,14,20,True,1093,1,-1,7.033999999999981
60,non-symbolic,1,12,7,2,False,598,1,1,7.531999999999996
60,non-symbolic,1,13,5,10,True,566,1,-1,9.031999999999982
60,non-symbolic,1,14,10,4,False,555,1,1,8.033000000000005
60,non-symbolic,1,15,14,28,True,576,1,-1,7.032000000000057
60,non-symbolic,1,16,28,79,True,686,1,-1,9.032000000000005
60,non-symbolic,1,17,7,14,True,547,1,-1,6.03300000000001
60,non-symbolic,1,18,10,7,False,1667,1,1,6.532
60,non-symbolic,1,19,5,3,False,281,1,1,8.532000000000005
60,non-symbolic,1,20,20,14,True,1644,0,1,8.032000000000014
60,non-symbolic,1,21,14,13,False,392,1,1,7.533
60,non-symbolic,1,22,5,14,True,556,1,-1,7.532000000000035
60,non-symbolic,1,23,7,4,False,362,1,1,8.532000000000048
60,non-symbolic,1,24,28,14,False,369,1,1,6.531999999999977
60,non-symbolic,1,25,7,5,False,488,1,1,9.032000000000014
60,non-symbolic,1,26,14,20,True,1198,1,-1,6.03200000000002
60,non-symbolic,1,27,10,28,True,307,1,-1,7.031999999999991
60,non-symbolic,1,28,28,14,False,581,1,1,8.03300000000001
60,non-symbolic,1,29,20,10,False,330,1,1,8.03200000000002
60,non-symbolic,1,30,5,4,False,686,1,1,6.532999999999991
60,non-symbolic,1,31,5,3,False,419,1,1,7.531999999999987
60,non-symbolic,1,32,5,3,False,489,1,1,7.033000000000104
60,non-symbolic,1,33,10,7,False,1302,1,1,6.03300000000001
60,non-symbolic,1,34,14,10,False,1662,1,1,9.031999999999988
60,non-symbolic,1,35,10,4,False,634,1,1,8.533000000000024
60,non-symbolic,1,36,20,10,False,298,1,1,6.0329999999999435
60,non-symbolic,2,37,7,14,True,483,1,-1,7.035000000000003
60,non-symbolic,2,38,20,40,True,509,1,-1,8.532
60,non-symbolic,2,39,5,4,False,948,1,1,6.532000000000006
60,non-symbolic,2,40,5,7,True,448,1,-1,7.533000000000005
60,non-symbolic,2,41,5,2,False,984,1,1,8.031999999999996
60,non-symbolic,2,42,10,7,False,1622,1,1,9.032
60,non-symbolic,2,43,28,79,True,441,1,-1,6.03200000000001
60,non-symbolic,2,44,20,57,True,738,1,-1,9.031999999999991
60,non-symbolic,2,45,14,7,False,579,1,1,6.031999999999991
60,non-symbolic,2,46,14,13,False,1051,1,1,7.031999999999981
60,non-symbolic,2,47,28,27,True,1057,0,1,8.531999999999986
60,non-symbolic,2,48,7,4,False,343,1,1,7.532999999999996
60,non-symbolic,2,49,28,14,False,499,1,1,6.533000000000005
60,non-symbolic,2,50,14,7,False,406,1,1,8.031999999999996
60,non-symbolic,2,51,28,56,True,777,1,-1,9.031999999999986
60,non-symbolic,2,52,7,10,True,1462,1,-1,7.031999999999991
60,non-symbolic,2,53,7,6,False,1004,1,1,7.532999999999986
60,non-symbolic,2,54,10,20,True,829,1,-1,8.532000000000073
60,non-symbolic,2,55,14,20,True,761,1,-1,6.032999999999976
60,non-symbolic,2,56,5,3,False,581,1,1,6.533000000000024
60,non-symbolic,2,57,5,3,False,615,1,1,8.032999999999982
60,non-symbolic,2,58,28,27,False,1234,1,1,8.033999999999986
60,non-symbolic,2,59,28,79,True,426,1,-1,7.533000000000033
60,non-symbolic,2,60,14,10,False,659,1,1,6.531999999999977
60,non-symbolic,2,61,20,14,True,1514,0,1,7.03300000000002
60,non-symbolic,2,62,20,7,False,262,1,1,8.532999999999976
60,non-symbolic,2,63,10,7,False,688,1,1,6.031999999999991
60,non-symbolic,2,64,7,5,False,477,1,1,9.032000000000025
60,non-symbolic,2,65,10,14,True,1217,1,-1,9.032000000000014
60,non-symbolic,2,66,14,13,True,932,0,1,8.534000000000034
60,non-symbolic,2,67,10,14,True,1452,1,-1,7.033000000000033
60,non-symbolic,2,68,7,6,False,1015,1,1,8.031999999999988
60,non-symbolic,2,69,10,5,False,324,1,1,6.03200000000001
60,non-symbolic,2,70,20,19,True,990,0,1,6.531999999999987
60,non-symbolic,2,71,5,10,True,745,1,-1,7.532999999999944
60,non-symbolic,2,72,20,10,False,1090,1,1,7.031999999999987
60,non-symbolic,3,73,5,2,False,571,1,1,8.533
60,non-symbolic,3,74,14,20,True,737,1,-1,7.532000000000003
60,non-symbolic,3,75,20,10,False,512,1,1,7.032999999999996
60,non-symbolic,3,76,10,11,True,1076,1,-1,8.031999999999996
60,non-symbolic,3,77,7,10,True,708,1,-1,9.032000000000009
60,non-symbolic,3,78,28,20,True,1270,0,1,6.033000000000015
60,non-symbolic,3,79,28,40,True,939,1,-1,6.532000000000001
60,non-symbolic,3,80,10,28,True,503,1,-1,7.531999999999991
60,non-symbolic,3,81,5,10,True,738,1,-1,6.031999999999996
60,non-symbolic,3,82,10,7,False,654,1,1,6.532
60,non-symbolic,3,83,14,7,False,495,1,1,9.03200000000002
60,non-symbolic,3,84,14,7,False,640,1,1,8.532999999999987
60,non-symbolic,3,85,14,40,True,708,1,-1,7.032000000000024
60,non-symbolic,3,86,28,14,False,754,1,1,8.032999999999996
60,non-symbolic,3,87,5,2,False,416,1,1,9.031999999999988
60,non-symbolic,3,88,28,56,True,503,1,-1,6.03300000000001
60,non-symbolic,3,89,14,10,False,1024,1,1,8.533000000000005
60,non-symbolic,3,90,20,10,False,621,1,1,7.032000000000034
60,non-symbolic,3,91,5,2,False,327,1,1,8.033000000000001
60,non-symbolic,3,92,20,14,False,1073,1,1,7.532999999999976
60,non-symbolic,3,93,7,20,True,482,1,-1,6.531999999999967
60,non-symbolic,3,94,5,6,True,802,1,-1,8.53200000000001
60,non-symbolic,3,95,20,21,True,1090,1,-1,7.533000000000024
60,non-symbolic,3,96,10,11,True,1332,1,-1,8.033000000000033
60,non-symbolic,3,97,5,3,False,352,1,1,7.033000000000047
60,non-symbolic,3,98,14,40,True,559,1,-1,6.532000000000034
60,non-symbolic,3,99,7,4,False,821,1,1,9.031999999999957
60,non-symbolic,3,100,7,4,False,536,1,1,6.031999999999991
60,non-symbolic,3,101,20,10,False,672,1,1,7.532999999999991
60,non-symbolic,3,102,28,10,False,493,1,1,6.533999999999996
60,non-symbolic,3,103,20,57,True,573,1,-1,9.033999999999978
60,non-symbolic,3,104,10,28,True,415,1,-1,6.032000000000024
60,non-symbolic,3,105,7,10,True,1525,1,-1,7.033
60,non-symbolic,3,106,28,20,True,1629,0,1,8.534
60,non-symbolic,3,107,7,20,True,421,1,-1,8.032000000000048
60,non-symbolic,3,108,10,14,True,1351,1,-1,7.532999999999996
60,non-symbolic,4,109,5,2,False,626,1,1,7.532000000000002
60,non-symbolic,4,110,20,28,True,939,1,-1,7.033000000000005
60,non-symbolic,4,111,10,4,False,333,1,1,6.53200000000001
60,non-symbolic,4,112,5,2,False,554,1,1,8.534000000000002
60,non-symbolic,4,113,20,57,True,558,1,-1,9.031999999999998
60,non-symbolic,4,114,28,56,True,700,1,-1,8.03400000000001
60,non-symbolic,4,115,20,40,True,611,1,-1,6.032999999999982
60,non-symbolic,4,116,20,57,True,331,1,-1,8.532000000000025
60,non-symbolic,4,117,7,10,True,1518,1,-1,6.034000000000024
60,non-symbolic,4,118,14,15,False,1150,0,-1,7.533
60,non-symbolic,4,119,7,14,True,483,1,-1,8.032
60,non-symbolic,4,120,28,10,False,981,1,1,7.034000000000001
60,non-symbolic,4,121,14,10,False,502,1,1,9.033000000000005
60,non-symbolic,4,122,28,10,False,142,1,1,6.53200000000001
60,non-symbolic,4,123,14,5,False,262,1,1,7.53100000000001
60,non-symbolic,4,124,14,7,False,522,1,1,9.03199999999996
60,non-symbolic,4,125,7,14,True,695,1,-1,6.532
60,non-symbolic,4,126,5,4,False,694,1,1,7.03200000000001
60,non-symbolic,4,127,20,57,True,588,1,-1,8.033000000000033
60,non-symbolic,4,128,5,2,False,286,1,1,6.03200000000002
60,non-symbolic,4,129,10,20,True,599,1,-1,8.534
60,non-symbolic,4,130,14,5,False,308,1,1,9.032999999999976
60,non-symbolic,4,131,28,79,True,534,1,-1,8.031999999999986
60,non-symbolic,4,132,5,10,True,544,1,-1,8.532000000000005
60,non-symbolic,4,133,10,4,False,306,1,1,6.531999999999977
60,non-symbolic,4,134,5,7,True,643,1,-1,7.033000000000011
60,non-symbolic,4,135,20,7,False,663,1,1,7.53300000000001
60,non-symbolic,4,136,10,14,True,665,1,-1,6.0329999999999675
60,non-symbolic,4,137,7,20,True,362,1,-1,9.03300000000009
60,non-symbolic,4,138,28,20,False,1261,1,1,7.532999999999986
60,non-symbolic,4,139,7,20,True,475,1,-1,6.031999999999981
60,non-symbolic,4,140,14,20,True,1693,1,-1,8.532999999999976
60,non-symbolic,4,141,10,5,False,270,1,1,8.032999999999978
60,non-symbolic,4,142,7,14,True,362,1,-1,7.031999999999991
60,non-symbolic,4,143,28,29,True,1220,1,-1,6.5339999999999865
60,non-symbolic,4,144,10,5,False,283,1,1,7.532000000000057
60,non-symbolic,5,145,7,2,False,352,1,1,6.532
60,non-symbolic,5,146,20,40,True,497,1,-1,7.533
60,non-symbolic,5,147,10,5,False,287,1,1,6.034000000000002
60,non-symbolic,5,148,28,40,True,536,1,-1,9.031999999999996
60,non-symbolic,5,149,10,14,True,1357,1,-1,8.531999999999984
60,non-symbolic,5,150,7,10,True,750,1,-1,8.032000000000014
60,non-symbolic,5,151,20,21,True,1666,1,-1,7.032999999999986
60,non-symbolic,5,152,7,5,False,284,1,1,8.03400000000001
60,non-symbolic,5,153,5,3,False,537,1,1,6.032999999999978
60,non-symbolic,5,154,7,5,False,915,1,1,9.03200000000001
60,non-symbolic,5,155,28,14,False,499,1,1,8.534000000000015
60,non-symbolic,5,156,28,79,True,496,1,-1,6.532
60,non-symbolic,5,157,28,29,False,568,0,-1,7.533000000000005
60,non-symbolic,5,158,20,14,False,299,1,1,7.0329999999999915
60,non-symbolic,5,159,5,3,False,692,1,1,7.031999999999996
60,non-symbolic,5,160,7,4,False,335,1,1,8.532000000000014
60,non-symbolic,5,161,5,3,False,429,1,1,6.53300000000001
60,non-symbolic,5,162,14,40,True,509,1,-1,9.032000000000034
60,non-symbolic,5,163,7,20,True,1000,1,-1,6.031999999999957
60,non-symbolic,5,164,28,40,True,538,1,-1,7.53400000000001
60,non-symbolic,5,165,10,4,False,608,1,1,8.03299999999999
60,non-symbolic,5,166,14,5,False,446,1,1,6.031999999999977
60,non-symbolic,5,167,5,2,False,564,1,1,7.532000000000011
60,non-symbolic,5,168,20,21,True,668,1,-1,9.032999999999996
60,non-symbolic,5,169,10,20,True,583,1,-1,7.031999999999991
60,non-symbolic,5,170,14,5,False,424,1,1,6.532000000000011
60,non-symbolic,5,171,5,10,True,1122,1,-1,8.03300000000001
60,non-symbolic,5,172,28,29,True,730,1,-1,8.53200000000001
60,non-symbolic,5,173,14,7,False,228,1,1,9.033999999999963
60,non-symbolic,5,174,20,57,True,338,1,-1,7.032
60,non-symbolic,5,175,20,10,False,498,1,1,6.532
60,non-symbolic,5,176,10,28,True,367,1,-1,7.532999999999982
60,non-symbolic,5,177,14,20,True,992,1,-1,8.533999999999978
60,non-symbolic,5,178,5,10,True,663,1,-1,6.031999999999957
60,non-symbolic,5,179,10,11,True,1563,1,-1,8.033000000000078
60,non-symbolic,5,180,14,7,False,469,1,1,7.031999999999967
60,non-symbolic,6,181,5,4,False,540,1,1,9.033000000000003
60,non-symbolic,6,182,5,3,False,570,1,1,8.033000000000005
60,non-symbolic,6,183,28,29,True,898,1,-1,6.531999999999991
60,non-symbolic,6,184,14,20,True,1187,1,-1,7.031999999999991
60,non-symbolic,6,185,5,10,True,594,1,-1,8.533000000000001
60,non-symbolic,6,186,20,28,True,912,1,-1,7.53300000000001
60,non-symbolic,6,187,28,20,False,435,1,1,6.033000000000005
60,non-symbolic,6,188,10,7,False,351,1,1,8.532000000000005
60,non-symbolic,6,189,10,28,True,503,1,-1,7.534000000000005
60,non-symbolic,6,190,7,10,True,762,1,-1,6.032999999999986
60,non-symbolic,6,191,10,14,True,1661,1,-1,8.032999999999996
60,non-symbolic,6,192,14,10,False,1639,1,1,7.031999999999988
60,non-symbolic,6,193,10,11,True,1437,1,-1,9.032000000000005
60,non-symbolic,6,194,14,10,False,437,1,1,6.532999999999976
60,non-symbolic,6,195,5,2,False,391,1,1,7.532000000000005
60,non-symbolic,6,196,7,10,True,1103,1,-1,6.533000000000019
60,non-symbolic,6,197,20,28,True,592,1,-1,8.533999999999986
60,non-symbolic,6,198,28,40,True,1016,1,-1,7.032999999999996
60,non-symbolic,6,199,28,40,True,655,1,-1,6.031999999999991
60,non-symbolic,6,200,14,20,True,381,1,-1,8.033000000000001
60,non-symbolic,6,201,14,15,False,1351,0,-1,9.032
60,non-symbolic,6,202,7,2,False,373,1,1,8.032000000000014
60,non-symbolic,6,203,5,10,True,1016,1,-1,7.532000000000005
60,non-symbolic,6,204,10,28,True,337,1,-1,7.031999999999987
60,non-symbolic,6,205,28,14,False,681,1,1,9.03200000000001
60,non-symbolic,6,206,7,8,False,1615,0,-1,6.033000000000024
60,non-symbolic,6,207,7,10,True,523,1,-1,6.532000000000014
60,non-symbolic,6,208,20,7,False,243,1,1,8.532999999999987
60,non-symbolic,6,209,20,28,True,546,1,-1,9.032
60,non-symbolic,6,210,20,40,True,709,1,-1,8.031999999999977
60,non-symbolic,6,211,7,8,False,1288,0,-1,7.033
60,non-symbolic,6,212,20,10,False,493,1,1,6.033000000000021
60,non-symbolic,6,213,10,20,True,850,1,-1,7.532999999999991
60,non-symbolic,6,214,14,10,False,663,1,1,8.53300000000001
60,non-symbolic,6,215,28,56,True,733,1,-1,6.53200000000001
60,non-symbolic,6,216,5,3,False,319,1,1,7.0320000000000205
61,non-symbolic,1,1,10,4,False,715,1,1,7.032999999999996
61,non-symbolic,1,2,14,7,False,739,1,1,6.031999999999999
61,non-symbolic,1,3,28,40,True,1166,1,-1,8.532999999999996
61,non-symbolic,1,4,5,4,False,767,1,1,7.532999999999991
61,non-symbolic,1,5,10,20,True,833,1,-1,9.033000000000005
61,non-symbolic,1,6,7,20,True,672,1,-1,6.533000000000024
61,non-symbolic,1,7,5,4,False,1266,1,1,8.033000000000007
61,non-symbolic,1,8,10,28,True,742,1,-1,7.531999999999978
61,non-symbolic,1,9,20,10,False,653,1,1,6.03200000000001
61,non-symbolic,1,10,20,7,False,1027,1,1,7.031999999999996
61,non-symbolic,1,11,14,28,True,712,1,-1,9.03200000000001
61,non-symbolic,1,12,20,19,False,1579,1,1,8.531999999999986
61,non-symbolic,1,13,20,7,False,554,1,1,8.032999999999987
61,non-symbolic,1,14,5,4,False,1402,1,1,6.531999999999988
61,non-symbolic,1,15,5,3,False,620,1,1,6.534000000000026
61,non-symbolic,1,16,28,10,False,518,1,1,6.034000000000029
61,non-symbolic,1,17,7,6,False,1352,1,1,8.033000000000001
61,non-symbolic,1,18,7,4,False,548,1,1,8.533000000000024
61,non-symbolic,1,19,5,14,True,875,1,-1,7.03300000000002
61,non-symbolic,1,20,28,10,False,871,1,1,9.033000000000033
61,non-symbolic,1,21,7,5,False,574,1,1,7.532999999999976
61,non-symbolic,1,22,20,28,True,712,1,-1,6.03300000000001
61,non-symbolic,1,23,7,4,False,726,1,1,7.533000000000043
61,non-symbolic,1,24,28,40,True,1235,1,-1,8.032999999999987
