subject,session,run,trial_nr,n,response,range,response_time
31,2,1,26,20.0,22.0,narrow,1.184379700000136
31,2,1,27,13.0,14.0,narrow,0.634030299999722
31,2,1,28,15.0,15.0,narrow,0.0834386999995331
31,2,1,29,10.0,10.0,narrow,0.6675465000007534
31,2,1,30,22.0,20.0,narrow,0.0666502999993099
31,2,2,1,21.0,18.0,narrow,1.668604200000118
31,2,2,2,24.0,22.0,narrow,0.9680303999994068
31,2,2,3,17.0,19.0,narrow,0.7673060999986774
31,2,2,4,14.0,17.0,narrow,0.250242199999775
31,2,2,5,18.0,17.0,narrow,0.8177915000014764
31,2,2,6,16.0,16.0,narrow,1.567993500000739
31,2,2,7,24.0,25.0,narrow,0.0635929999989457
31,2,2,8,15.0,15.0,narrow,0.3637245999998413
31,2,2,9,25.0,25.0,narrow,0.91769430000204
31,2,2,10,17.0,17.0,narrow,0.5470759999989241
31,2,2,11,19.0,15.0,narrow,1.86868940000204
31,2,2,12,11.0,10.0,narrow,0.6847379000028013
31,2,2,13,19.0,15.0,narrow,1.3516072999991593
31,2,2,14,14.0,16.0,narrow,0.5337814000013168
31,2,2,15,24.0,19.0,narrow,1.0507089999955497
31,2,2,16,16.0,17.0,narrow,0.6840776999961236
31,2,2,17,24.0,20.0,narrow,1.2512789000029445
31,2,2,18,23.0,19.0,narrow,0.2334465999956592
31,2,2,19,11.0,10.0,narrow,0.6675882999988971
31,2,2,20,22.0,21.0,narrow,1.3179222000035224
31,2,2,21,25.0,21.0,narrow,0.133395400000154
31,2,2,22,18.0,18.0,narrow,1.3847441999969303
31,2,2,23,23.0,17.0,narrow,0.083541600004537
31,2,2,24,13.0,18.0,narrow,1.9021677000055208
31,2,2,25,21.0,20.0,narrow,0.3170631999964826
31,2,2,26,19.0,18.0,narrow,1.0847618999978297
31,2,2,27,17.0,21.0,narrow,0.1502422000048682
31,2,2,28,21.0,21.0,narrow,1.2346848000015598
31,2,2,29,25.0,20.0,narrow,0.7640801000015927
31,2,2,30,10.0,10.0,narrow,1.0181814000025042
31,2,3,1,17.0,17.0,narrow,0.300173800002085
31,2,3,2,19.0,20.0,narrow,0.1669582999966223
31,2,3,3,22.0,21.0,narrow,1.1512908000004245
31,2,3,4,18.0,19.0,narrow,1.5013805999988108
31,2,3,5,17.0,21.0,narrow,0.3836415999976452
31,2,3,6,20.0,20.0,narrow,0.2169484999976703
31,2,3,7,20.0,20.0,narrow,1.7517923999985214
31,2,3,8,24.0,25.0,narrow,1.0179377000022214
31,2,3,9,13.0,18.0,narrow,0.2000754000036977
31,2,3,10,24.0,18.0,narrow,1.1675784000035492
31,2,3,11,17.0,18.0,narrow,1.0510677999991458
31,2,3,12,18.0,17.0,narrow,0.1169688000009046
31,2,3,13,16.0,16.0,narrow,1.3847864999988817
31,2,3,14,14.0,14.0,narrow,1.9518097000036505
31,2,3,15,12.0,15.0,narrow,0.8841067000030307
31,2,3,16,19.0,16.0,narrow,1.2846189999982016
31,2,3,17,18.0,17.0,narrow,1.6349050999997417
31,2,3,18,17.0,18.0,narrow,0.8505475000056322
31,2,3,19,14.0,17.0,narrow,0.3003714000005857
31,2,3,20,19.0,20.0,narrow,2.002059400001599
31,2,3,21,17.0,20.0,narrow,0.6473324000035063
31,2,3,22,23.0,21.0,narrow,1.551686200000404
31,2,3,23,20.0,22.0,narrow,1.584771499998169
31,2,3,24,11.0,10.0,narrow,0.8343922999993083
31,2,3,25,20.0,20.0,narrow,0.3003341000003274
31,2,3,26,19.0,18.0,narrow,1.1676219000000856
31,2,3,27,25.0,22.0,narrow,1.6182265999959782
31,2,3,28,14.0,16.0,narrow,0.1168450000041048
31,2,3,29,21.0,19.0,narrow,1.4349481000026572
31,2,3,30,13.0,15.0,narrow,0.4338615000015124
31,2,4,1,21.0,20.0,narrow,1.8186705999978583
31,2,4,2,19.0,21.0,narrow,1.3011820999963677
31,2,4,3,16.0,18.0,narrow,1.2011851999995995
31,2,4,4,15.0,17.0,narrow,1.0345806999976048
31,2,4,5,15.0,14.0,narrow,1.634898099997372
31,2,4,6,20.0,19.0,narrow,0.5305914000055054
31,2,4,7,22.0,20.0,narrow,1.7519232999984524
31,2,4,8,15.0,19.0,narrow,0.7272596999973757
31,2,4,9,14.0,17.0,narrow,0.0968880000000353
31,2,4,10,21.0,25.0,narrow,0.867678499998874
31,2,4,11,17.0,21.0,narrow,0.3471198000042932
31,2,4,12,10.0,10.0,narrow,0.6174673999994411
31,2,4,13,11.0,10.0,narrow,1.3679192999989027
31,2,4,14,23.0,23.0,narrow,0.9177685999966344
31,2,4,15,12.0,17.0,narrow,1.2846349000028567
31,2,4,16,25.0,20.0,narrow,1.9685182999965036
31,2,4,17,10.0,,narrow,
31,2,4,18,14.0,16.0,narrow,0.7007026999999653
31,2,4,19,21.0,22.0,narrow,0.8844571000008727
31,2,4,20,24.0,20.0,narrow,1.351419500002521
31,2,4,21,11.0,11.0,narrow,1.11783010000363
31,2,4,22,18.0,,narrow,
31,2,4,23,15.0,15.0,narrow,0.1333391000007395
31,2,4,24,17.0,17.0,narrow,1.4345019000029424
31,2,4,25,15.0,17.0,narrow,0.3004046000060043
31,2,4,26,19.0,17.0,narrow,1.2348876999967615
31,2,4,27,22.0,15.0,narrow,0.4671050000033574
31,2,4,28,12.0,18.0,narrow,0.6306560000011814
31,2,4,29,24.0,25.0,narrow,0.1134369999999762
31,2,4,30,22.0,23.0,narrow,0.6171382000029553
31,2,5,1,25.0,28.0,wide,0.283672799996566
31,2,5,2,25.0,19.0,wide,0.9508715999982088
31,2,5,3,29.0,31.0,wide,1.0680767000012563
31,2,5,4,33.0,34.0,wide,1.3176585000037448
31,2,5,5,28.0,27.0,wide,1.4349462000027415
31,2,5,6,18.0,18.0,wide,1.2179286999962642
31,2,5,7,21.0,22.0,wide,1.501458899998397
31,2,5,8,21.0,26.0,wide,0.3935478999992483
31,2,5,9,19.0,24.0,wide,0.9509743999951752
31,2,5,10,18.0,24.0,wide,0.5004818999950658
31,2,5,11,32.0,31.0,wide,1.4683288000014727
31,2,5,12,15.0,13.0,wide,1.6184356000012483
31,2,5,13,24.0,25.0,wide,1.5181967999960762
31,2,5,14,38.0,30.0,wide,1.0177410999967833
31,2,5,15,12.0,24.0,wide,0.5338013999935356
31,2,5,16,22.0,24.0,wide,1.351420999999391
31,2,5,17,20.0,22.0,wide,1.2679975999999442
31,2,5,18,31.0,28.0,wide,1.0012481000012483
31,2,5,19,35.0,30.0,wide,1.2350179000059145
31,2,5,20,18.0,24.0,wide,0.3003855999995721
31,2,5,21,28.0,39.0,wide,1.3182231999962823
31,2,5,22,18.0,19.0,wide,0.9845678999990924
31,2,5,23,34.0,31.0,wide,0.4339211000042269
31,2,5,24,36.0,38.0,wide,0.2337466999961179
31,2,5,25,17.0,18.0,wide,0.8844324999954551
31,2,5,26,30.0,24.0,wide,1.1013060999976003
31,2,5,27,18.0,19.0,wide,1.1344202000036605
31,2,5,28,13.0,16.0,wide,0.3168831000002683
31,2,5,29,35.0,36.0,wide,0.650637500002631
31,2,5,30,29.0,27.0,wide,0.3003232999981264
31,2,6,1,10.0,10.0,wide,0.1831393000029493
31,2,6,2,20.0,17.0,wide,1.851783099999011
31,2,6,3,40.0,40.0,wide,0.1835361000048578
31,2,6,4,27.0,26.0,wide,1.2346674000000348
31,2,6,5,11.0,19.0,wide,0.9675367000018014
31,2,6,6,27.0,24.0,wide,0.8844981999936863
31,2,6,7,13.0,19.0,wide,0.0335071000008611
31,2,6,8,29.0,23.0,wide,1.2679607999962172
31,2,6,9,17.0,20.0,wide,0.5005831000016769
31,2,6,10,27.0,29.0,wide,0.850749099998211
31,2,6,11,18.0,25.0,wide,1.318172899998899
31,2,6,12,13.0,18.0,wide,1.6515308000016375
31,2,6,13,27.0,34.0,wide,1.3515556999991531
31,2,6,14,28.0,21.0,wide,1.7515267000053427
31,2,6,15,23.0,24.0,wide,0.3003476000012597
31,2,6,16,12.0,19.0,wide,1.1014052000027732
31,2,6,17,19.0,17.0,wide,0.5171354999984032
31,2,6,18,30.0,24.0,wide,1.2180337000027066
31,2,6,19,22.0,22.0,wide,1.4682602000029874
31,2,6,20,33.0,24.0,wide,0.8634999999994761
31,2,6,21,38.0,31.0,wide,1.701708399996278
31,2,6,22,11.0,18.0,wide,1.0335898999983328
31,2,6,23,38.0,33.0,wide,1.051106200000504
31,2,6,24,15.0,16.0,wide,1.0012200999990457
31,2,6,25,12.0,17.0,wide,0.6505676000015228
31,2,6,26,25.0,24.0,wide,1.951973299997917
31,2,6,27,12.0,21.0,wide,1.684941899999103
31,2,6,28,29.0,19.0,wide,0.2500685999984853
31,2,6,29,34.0,33.0,wide,0.6171612999969511
31,2,6,30,16.0,21.0,wide,0.3166600999975344
31,2,7,1,31.0,23.0,wide,0.4671830000006594
31,2,7,2,10.0,10.0,wide,0.8341978999960702
31,2,7,3,19.0,22.0,wide,0.1002087000015308
31,2,7,4,32.0,25.0,wide,0.150119400001131
31,2,7,5,31.0,26.0,wide,1.4683103999996092
31,2,7,6,12.0,16.0,wide,0.2135701999941375
31,2,7,7,15.0,15.0,wide,1.1310117000030004
31,2,7,8,22.0,19.0,wide,1.634899000004225
31,2,7,9,28.0,26.0,wide,1.049357299998519
31,2,7,10,18.0,23.0,wide,1.4346105999939027
31,2,7,11,19.0,23.0,wide,0.1500094000002718
31,2,7,12,10.0,10.0,wide,0.5173887999990257
31,2,7,13,19.0,23.0,wide,0.3002491000006557
31,2,7,14,32.0,37.0,wide,0.0669565999996848
31,2,7,15,27.0,30.0,wide,1.8017646999942372
31,2,7,16,29.0,31.0,wide,0.5329928999999538
31,2,7,17,37.0,36.0,wide,0.5004473000008147
31,2,7,18,24.0,24.0,wide,1.4681889999992563
31,2,7,19,15.0,17.0,wide,1.935471199998574
31,2,7,20,18.0,19.0,wide,1.1677328000005218
31,2,7,21,15.0,17.0,wide,1.051250299999083
31,2,7,22,25.0,21.0,wide,1.6025131000060355
31,2,7,23,13.0,19.0,wide,1.5514435000004596
31,2,7,24,11.0,11.0,wide,1.5183264000006602
31,2,7,25,34.0,20.0,wide,1.0008416999990004
31,2,7,26,36.0,35.0,wide,0.2004595000034896
31,2,7,27,33.0,28.0,wide,1.577826599997934
31,2,7,28,28.0,24.0,wide,1.55143429999589
31,2,7,29,11.0,10.0,wide,0.2336374000005889
31,2,7,30,37.0,29.0,wide,1.2681578000047011
31,2,8,1,24.0,22.0,wide,0.367050000000745
31,2,8,2,16.0,21.0,wide,0.2668170999968424
31,2,8,3,20.0,24.0,wide,0.8842441000015242
31,2,8,4,19.0,21.0,wide,0.1335362000027089
31,2,8,5,30.0,28.0,wide,1.2848307999956887
31,2,8,6,18.0,23.0,wide,0.0169386999987182
31,2,8,7,19.0,19.0,wide,1.685200400002941
31,2,8,8,11.0,14.0,wide,0.6339348999972572
31,2,8,9,21.0,24.0,wide,0.350333700000192
31,2,8,10,29.0,28.0,wide,1.200944399999571
31,2,8,11,38.0,25.0,wide,1.1511898000026122
31,2,8,12,23.0,21.0,wide,0.8177572999993572
31,2,8,13,28.0,22.0,wide,1.368264099997759
31,2,8,14,36.0,23.0,wide,1.1008805999954347
31,2,8,15,27.0,30.0,wide,1.5485349000009592
31,2,8,16,38.0,23.0,wide,0.1668437999978778
31,2,8,17,38.0,36.0,wide,1.8445334999996703
31,2,8,18,19.0,22.0,wide,1.0844780999977957
31,2,8,19,29.0,24.0,wide,0.7505735999948229
31,2,8,20,17.0,21.0,wide,1.2502372999952058
31,2,8,21,17.0,21.0,wide,0.6840167000045767
31,2,8,22,19.0,18.0,wide,0.8342396000007284
31,2,8,23,40.0,33.0,wide,1.2177167999980156
31,2,8,24,32.0,25.0,wide,1.4681586000006064
31,2,8,25,27.0,27.0,wide,1.2012231999979122
31,2,8,26,18.0,19.0,wide,1.81855209999776
31,2,8,27,10.0,10.0,wide,0.200227300003462
31,2,8,28,24.0,25.0,wide,1.433905500001856
31,2,8,29,34.0,25.0,wide,0.4505349999963073
31,2,8,30,31.0,28.0,wide,0.2835661999997683
32,1,1,1,36.0,30.0,wide,2.302243099999032
32,1,1,2,11.0,,wide,
32,1,1,3,35.0,27.0,wide,1.5350794000005408
32,1,1,4,39.0,29.0,wide,1.6182057000005443
32,1,1,5,20.0,19.0,wide,0.0168249999987892
32,1,1,6,16.0,20.0,wide,0.9517057000011846
32,1,1,7,27.0,24.0,wide,1.184489699997357
32,1,1,8,13.0,13.0,wide,1.8517229999997653
32,1,1,9,29.0,25.0,wide,1.0506868999982544
32,1,1,10,40.0,32.0,wide,1.167792799999006
32,1,1,11,37.0,30.0,wide,1.5173341000008804
32,1,1,12,11.0,13.0,wide,0.467116799998621
32,1,1,13,39.0,36.0,wide,0.9008845999996992
32,1,1,14,27.0,27.0,wide,0.2669355999969411
32,1,1,15,20.0,15.0,wide,1.3512833999993743
32,1,1,16,35.0,29.0,wide,1.6349674000011871
32,1,1,17,35.0,29.0,wide,0.8341027999995276
32,1,1,18,26.0,24.0,wide,0.9937672000014572
32,1,1,19,32.0,26.0,wide,0.1001569000000017
32,1,1,20,16.0,16.0,wide,1.918692999999621
32,1,1,21,20.0,21.0,wide,1.167652399999497
32,1,1,22,31.0,25.0,wide,1.0168044999991253
32,1,1,23,24.0,24.0,wide,0.6507455999999365
32,1,1,24,16.0,23.0,wide,0.2836601999988488
32,1,1,25,15.0,16.0,wide,0.9334624000002804
32,1,1,26,35.0,25.0,wide,0.9341363999992608
32,1,1,27,14.0,17.0,wide,0.2336087000003317
32,1,1,28,27.0,24.0,wide,1.0510861000002478
32,1,1,29,39.0,29.0,wide,1.5684413999988465
32,1,1,30,40.0,27.0,wide,1.4848987999976089
32,1,2,1,38.0,31.0,wide,0.4007429000012052
32,1,2,2,38.0,20.0,wide,1.4013334000010218
32,1,2,3,38.0,23.0,wide,1.0009680000002843
32,1,2,4,24.0,21.0,wide,1.918700700000045
32,1,2,5,23.0,21.0,wide,2.118664699999499
32,1,2,6,13.0,15.0,wide,0.2669648000010056
32,1,2,7,30.0,22.0,wide,0.5170488000003388
32,1,2,8,34.0,25.0,wide,0.0169076999991375
32,1,2,9,24.0,23.0,wide,1.533047400000214
32,1,2,10,31.0,24.0,wide,1.6684025000031395
32,1,2,11,37.0,,wide,
32,1,2,12,21.0,23.0,wide,0.8008086000008916
32,1,2,13,36.0,25.0,wide,1.2346394000014698
32,1,2,14,21.0,24.0,wide,0.5472078000020701
32,1,2,15,18.0,20.0,wide,1.531094199999643
32,1,2,16,31.0,25.0,wide,0.9674530000011146
32,1,2,17,28.0,26.0,wide,0.9510474000016984
32,1,2,18,19.0,19.0,wide,1.2681152000004658
32,1,2,19,37.0,26.0,wide,0.8341800999987754
32,1,2,20,29.0,21.0,wide,1.484763299999031
32,1,2,21,12.0,16.0,wide,1.601569800001016
32,1,2,22,30.0,,wide,
32,1,2,23,32.0,25.0,wide,1.68512919999921
32,1,2,24,19.0,20.0,wide,0.0500606000023253
32,1,2,25,26.0,23.0,wide,1.568423000000621
32,1,2,26,26.0,20.0,wide,0.3501762000014423
32,1,2,27,27.0,21.0,wide,1.3849365999994916
32,1,2,28,36.0,25.0,wide,1.5681287000006705
32,1,2,29,23.0,19.0,wide,1.184522100000322
32,1,2,30,18.0,21.0,wide,1.2681401000008918
32,1,3,1,26.0,20.0,wide,0.6004801000017324
32,1,3,2,37.0,25.0,wide,1.3679745000008552
32,1,3,3,23.0,24.0,wide,0.6172804000016185
32,1,3,4,34.0,23.0,wide,1.3681961000002048
32,1,3,5,12.0,10.0,wide,1.001148599996668
32,1,3,6,28.0,22.0,wide,1.3179043000018282
32,1,3,7,25.0,22.0,wide,1.1512447999994038
32,1,3,8,39.0,21.0,wide,0.5303997000009986
32,1,3,9,10.0,22.0,wide,1.3014722000007168
32,1,3,10,34.0,26.0,wide,1.6682307999981276
32,1,3,11,29.0,23.0,wide,1.817528499999753
32,1,3,12,30.0,22.0,wide,1.418300099998305
32,1,3,13,18.0,22.0,wide,1.2012443999992684
32,1,3,14,28.0,20.0,wide,1.8353225999999268
32,1,3,15,15.0,17.0,wide,1.284422699998686
32,1,3,16,37.0,24.0,wide,0.7174193999999261
32,1,3,17,11.0,12.0,wide,0.7507064999990689
32,1,3,18,21.0,18.0,wide,1.351357999999891
32,1,3,19,23.0,21.0,wide,1.969549500001449
32,1,3,20,19.0,23.0,wide,1.2842607999991742
32,1,3,21,39.0,27.0,wide,1.2180217999994056
32,1,3,22,14.0,20.0,wide,0.2168402999996033
32,1,3,23,20.0,21.0,wide,1.6682002999987162
32,1,3,24,10.0,12.0,wide,0.2835224000009475
32,1,3,25,39.0,27.0,wide,1.6015908000008494
32,1,3,26,12.0,16.0,wide,0.2167665999986638
32,1,3,27,16.0,17.0,wide,1.2678301999985706
32,1,3,28,10.0,10.0,wide,1.7850404999990133
32,1,3,29,39.0,23.0,wide,1.2680225000003702
32,1,3,30,38.0,28.0,wide,0.2501991000026464
32,1,4,1,29.0,22.0,wide,0.1001587999999173
32,1,4,2,18.0,20.0,wide,0.2669153999995615
32,1,4,3,24.0,24.0,wide,0.1501002000004518
32,1,4,4,33.0,28.0,wide,0.1835524000016448
32,1,4,5,28.0,25.0,wide,1.1678562000015518
32,1,4,6,36.0,26.0,wide,1.3181298000017705
32,1,4,7,12.0,12.0,wide,0.6506313999998383
32,1,4,8,22.0,20.0,wide,1.7349538000016764
32,1,4,9,20.0,20.0,wide,0.0467356000008294
32,1,4,10,28.0,21.0,wide,1.1438073999997869
32,1,4,11,25.0,24.0,wide,0.717312500000844
32,1,4,12,18.0,18.0,wide,0.0503103000010014
32,1,4,13,26.0,21.0,wide,0.6671865000025718
32,1,4,14,15.0,18.0,wide,1.9518395000013695
32,1,4,15,21.0,20.0,wide,1.051015200002439
32,1,4,16,26.0,24.0,wide,0.4098276000004262
32,1,4,17,32.0,27.0,wide,1.351491999997961
32,1,4,18,38.0,27.0,wide,0.7780539999985194
32,1,4,19,17.0,23.0,wide,0.667403600000398
32,1,4,20,20.0,20.0,wide,0.2635780999989947
32,1,4,21,16.0,18.0,wide,1.4351132999981928
32,1,4,22,37.0,28.0,wide,1.968309500000032
32,1,4,23,36.0,26.0,wide,1.1677037999979802
32,1,4,24,20.0,22.0,wide,1.3344978999994055
32,1,4,25,24.0,22.0,wide,1.4680125000013504
32,1,4,26,13.0,19.0,wide,1.5349604000002728
32,1,4,27,22.0,,wide,
32,1,4,28,34.0,25.0,wide,1.6511790000004112
32,1,4,29,29.0,27.0,wide,0.167033599998831
32,1,4,30,14.0,16.0,wide,1.0674873999996637
32,1,5,1,13.0,15.0,narrow,0.5003204000022379
32,1,5,2,23.0,22.0,narrow,0.4301999999988766
32,1,5,3,21.0,19.0,narrow,0.5506526999997732
32,1,5,4,23.0,20.0,narrow,1.234781799998018
32,1,5,5,23.0,25.0,narrow,1.0844346000012592
32,1,5,6,23.0,25.0,narrow,0.5998325000000477
32,1,5,7,21.0,22.0,narrow,1.3347150000008696
32,1,5,8,18.0,20.0,narrow,0.0836554999987129
32,1,5,9,14.0,16.0,narrow,1.6519200000002456
32,1,5,10,17.0,19.0,narrow,0.9170152000006055
32,1,5,11,17.0,21.0,narrow,0.4006678999976429
32,1,5,12,10.0,14.0,narrow,1.1478721999992558
32,1,5,13,16.0,20.0,narrow,0.3503777999976591
32,1,5,14,24.0,24.0,narrow,0.9509350999978778
32,1,5,15,13.0,15.0,narrow,0.0343756000002031
32,1,5,16,18.0,25.0,narrow,0.8675370999990264
32,1,5,17,14.0,16.0,narrow,0.1669451000016124
32,1,5,18,25.0,23.0,narrow,1.9687819999999192
32,1,5,19,21.0,21.0,narrow,1.2511492999983602
32,1,5,20,24.0,22.0,narrow,1.4351232000008167
32,1,5,21,24.0,24.0,narrow,0.6338447000016458
32,1,5,22,23.0,,narrow,
32,1,5,23,11.0,12.0,narrow,1.651819800001249
32,1,5,24,12.0,16.0,narrow,0.968146399998659
32,1,5,25,15.0,22.0,narrow,1.6018769000002069
32,1,5,26,16.0,20.0,narrow,1.201344299999619
32,1,5,27,12.0,17.0,narrow,0.9511978000009548
32,1,5,28,11.0,13.0,narrow,1.7858539000008022
32,1,5,29,13.0,14.0,narrow,1.4147185000001627
32,1,5,30,18.0,19.0,narrow,0.0668737000014516
32,1,6,1,20.0,17.0,narrow,1.0512941999986651
32,1,6,2,15.0,15.0,narrow,1.2178936999989671
32,1,6,3,21.0,23.0,narrow,1.2836169999973208
32,1,6,4,24.0,23.0,narrow,0.2501963000031537
32,1,6,5,22.0,22.0,narrow,0.300068900000042
32,1,6,6,21.0,20.0,narrow,0.2802057000008062
32,1,6,7,10.0,11.0,narrow,0.3802140000007057
32,1,6,8,10.0,10.0,narrow,1.1512311000005866
32,1,6,9,14.0,15.0,narrow,0.4807502999974531
32,1,6,10,17.0,18.0,narrow,0.467205400000239
32,1,6,11,25.0,20.0,narrow,0.4338040000002365
32,1,6,12,23.0,23.0,narrow,1.48512010000195
32,1,6,13,21.0,23.0,narrow,1.6847438000004331
32,1,6,14,17.0,21.0,narrow,0.5170107999983884
32,1,6,15,16.0,17.0,narrow,0.0664934999986144
32,1,6,16,21.0,25.0,narrow,1.4850495999999112
32,1,6,17,10.0,15.0,narrow,1.0011655999987852
32,1,6,18,18.0,19.0,narrow,1.0842916000001424
32,1,6,19,14.0,18.0,narrow,0.4338217000004079
32,1,6,20,22.0,24.0,narrow,0.0999482000006537
32,1,6,21,20.0,19.0,narrow,1.951801200000773
32,1,6,22,14.0,15.0,narrow,1.034405099999276
32,1,6,23,14.0,17.0,narrow,0.8676587000009022
32,1,6,24,23.0,22.0,narrow,1.534875600002124
32,1,6,25,16.0,17.0,narrow,1.8017564000001585
32,1,6,26,10.0,12.0,narrow,1.4014988999988418
32,1,6,27,21.0,23.0,narrow,1.4845768999985012
32,1,6,28,22.0,20.0,narrow,1.4350526000016544
32,1,6,29,17.0,20.0,narrow,1.2309705000006943
32,1,6,30,14.0,15.0,narrow,1.017784899999242
32,1,7,1,25.0,24.0,narrow,1.0012597999993886
32,1,7,2,25.0,23.0,narrow,1.2845393999996304
32,1,7,3,12.0,13.0,narrow,0.9845540999995136
32,1,7,4,15.0,15.0,narrow,1.8183122000009464
32,1,7,5,17.0,21.0,narrow,0.5671514999994542
32,1,7,6,22.0,22.0,narrow,0.1503885000020091
32,1,7,7,12.0,15.0,narrow,1.4680804000017815
32,1,7,8,21.0,20.0,narrow,1.3512637999992876
32,1,7,9,19.0,20.0,narrow,1.6664072000021406
32,1,7,10,25.0,24.0,narrow,0.8332029000011971
32,1,7,11,20.0,19.0,narrow,0.6507309000007808
32,1,7,12,10.0,10.0,narrow,0.534511100002419
32,1,7,13,19.0,25.0,narrow,1.4346446999988984
32,1,7,14,18.0,20.0,narrow,0.7340669999975944
32,1,7,15,15.0,18.0,narrow,1.6017038000027242
32,1,7,16,10.0,14.0,narrow,0.5138431999985187
32,1,7,17,17.0,18.0,narrow,0.7639863999975205
32,1,7,18,25.0,25.0,narrow,0.5639782999969611
32,1,7,19,21.0,25.0,narrow,1.7685220000021218
32,1,7,20,15.0,21.0,narrow,1.968522499999381
32,1,7,21,10.0,12.0,narrow,0.7006222999989404
32,1,7,22,22.0,25.0,narrow,1.0011661000025924
32,1,7,23,25.0,25.0,narrow,0.383767600000283
32,1,7,24,13.0,16.0,narrow,0.11673090000113
32,1,7,25,12.0,16.0,narrow,1.0342689999997674
32,1,7,26,16.0,18.0,narrow,1.0846664999990026
32,1,7,27,17.0,17.0,narrow,0.8009716000015032
32,1,7,28,12.0,16.0,narrow,0.3504847999975027
32,1,7,29,22.0,20.0,narrow,1.6518039000002318
32,1,7,30,10.0,11.0,narrow,0.4837993000001006
32,1,8,1,19.0,21.0,narrow,0.2836887000012211
32,1,8,2,23.0,25.0,narrow,0.9675475000003644
32,1,8,3,16.0,20.0,narrow,0.2007071000007272
32,1,8,4,14.0,19.0,narrow,2.2354193000028317
32,1,8,5,17.0,18.0,narrow,0.8340322999974887
32,1,8,6,13.0,17.0,narrow,1.2011395000008631
32,1,8,7,16.0,19.0,narrow,0.0632487000002584
32,1,8,8,12.0,13.0,narrow,0.7306701000015892
32,1,8,9,24.0,23.0,narrow,0.5003546000007191
32,1,8,10,11.0,12.0,narrow,0.6472905000009632
32,1,8,11,13.0,18.0,narrow,1.9518814000002749
32,1,8,12,13.0,17.0,narrow,1.5682807000011962
32,1,8,13,14.0,16.0,narrow,1.0344168999981775
32,1,8,14,17.0,18.0,narrow,1.5015577000012854
32,1,8,15,17.0,20.0,narrow,0.2668977000030281
32,1,8,16,23.0,21.0,narrow,1.318209699998988
32,1,8,17,21.0,24.0,narrow,1.2344226999994137
32,1,8,18,10.0,15.0,narrow,0.8508145000014338
32,1,8,19,15.0,16.0,narrow,2.152217599999858
32,1,8,20,19.0,20.0,narrow,0.6672844000022451
32,1,8,21,15.0,19.0,narrow,0.884211000000505
32,1,8,22,15.0,20.0,narrow,1.2681336999994528
32,1,8,23,19.0,21.0,narrow,1.6183520999984466
32,1,8,24,19.0,22.0,narrow,0.3836291000006895
32,1,8,25,23.0,25.0,narrow,1.468266500000027
32,1,8,26,24.0,24.0,narrow,1.6178834999991525
32,1,8,27,18.0,20.0,narrow,0.9510632999990776
32,1,8,28,14.0,18.0,narrow,1.2506592999998247
32,1,8,29,18.0,20.0,narrow,1.0021415000010163
32,1,8,30,23.0,22.0,narrow,0.0331753000027674
32,2,1,1,14.0,14.0,narrow,1.9184000999994169
32,2,1,2,24.0,21.0,narrow,0.583897500000603
32,2,1,3,18.0,20.0,narrow,1.184720400000515
32,2,1,4,14.0,16.0,narrow,2.0351833000022452
32,2,1,5,16.0,20.0,narrow,0.8001038000002154
32,2,1,6,12.0,16.0,narrow,0.1469726000032096
32,2,1,7,16.0,17.0,narrow,1.151275500000338
32,2,1,8,22.0,25.0,narrow,0.0666438000007474
32,2,1,9,24.0,23.0,narrow,1.435016399998858
32,2,1,10,22.0,20.0,narrow,0.6503936999979487
32,2,1,11,23.0,21.0,narrow,0.2337240000015299
32,2,1,12,20.0,21.0,narrow,1.0511826000001747
32,2,1,13,20.0,21.0,narrow,0.7007549000009021
32,2,1,14,24.0,25.0,narrow,1.0010222000018985
32,2,1,15,11.0,13.0,narrow,1.9854038000012224
32,2,1,16,22.0,20.0,narrow,0.5672426000019186
32,2,1,17,10.0,10.0,narrow,1.0175659000015005
32,2,1,18,22.0,19.0,narrow,1.4171564999996915
32,2,1,19,20.0,18.0,narrow,0.4838587000012921
32,2,1,20,11.0,11.0,narrow,0.0501487000001361
32,2,1,21,23.0,21.0,narrow,1.9855419999985315
32,2,1,22,11.0,12.0,narrow,0.6171479999975418
32,2,1,23,25.0,22.0,narrow,1.6351015999971423
32,2,1,24,14.0,17.0,narrow,1.1677393999998458
32,2,1,25,19.0,20.0,narrow,1.3670605000006617
32,2,1,26,15.0,18.0,narrow,0.6841099999983271
32,2,1,27,22.0,20.0,narrow,1.3011957999988226
32,2,1,28,12.0,15.0,narrow,0.2169809999977587
32,2,1,29,19.0,21.0,narrow,0.5336031999977422
32,2,1,30,20.0,21.0,narrow,0.1503140999993775
32,2,2,1,24.0,22.0,narrow,0.8340056000015466
32,2,2,2,24.0,20.0,narrow,0.9341061000013724
32,2,2,3,13.0,14.0,narrow,0.2338421000022208
32,2,2,4,24.0,18.0,narrow,0.9676308999987668
32,2,2,5,15.0,17.0,narrow,1.1844014000016614
32,2,2,6,10.0,13.0,narrow,0.9843579000007594
32,2,2,7,19.0,13.0,narrow,1.8018553999972935
32,2,2,8,12.0,13.0,narrow,0.7140966000006301
32,2,2,9,19.0,19.0,narrow,0.1001798999968741
32,2,2,10,13.0,14.0,narrow,0.5803809999997611
32,2,2,11,10.0,10.0,narrow,0.9178518000007898
