subject,session,mapping,run,trial_nr,orientation,value,reward,response,response_time
14,1,cdf,5,115,82.5,18.5,42.0,18.5,2.452363999998852
14,1,cdf,6,116,120.0,31.0,54.5,32.0,1.7241646999991644
14,1,cdf,6,117,105.0,28.0,65.5,30.0,1.120252500000788
14,1,cdf,6,118,97.5,25.5,42.0,25.5,1.9101171000002068
14,1,cdf,6,119,127.5,31.5,53.0,31.5,2.0163816999993287
14,1,cdf,6,120,165.0,36.0,63.0,36.0,2.1458547999991424
14,1,cdf,6,121,30.0,11.0,50.0,11.0,1.4149770999993052
14,1,cdf,6,122,135.0,32.0,64.5,32.0,2.6764567000009265
14,1,cdf,6,123,37.5,11.5,42.0,11.5,1.7922128999998677
14,1,cdf,6,124,157.5,34.0,43.5,36.0,2.3108900000006543
14,1,cdf,6,125,112.5,30.0,61.5,30.0,1.7569057999990036
14,1,cdf,6,126,45.0,12.0,42.0,11.5,2.27557650000017
14,1,cdf,6,127,90.0,22.0,47.0,22.0,2.370006799999828
14,1,cdf,6,128,52.5,12.5,42.5,12.5,1.0024666999997862
14,1,cdf,6,129,82.5,18.5,42.0,18.5,2.145896799998809
14,1,cdf,6,130,22.5,10.0,50.0,10.0,1.5818096999992122
14,1,cdf,6,131,142.5,32.5,65.0,34.0,2.9137518999996246
14,1,cdf,6,132,150.0,33.0,68.5,34.0,2.5737752999993972
14,1,cdf,6,133,15.0,8.0,42.0,10.0,1.3678240999997795
14,1,cdf,6,134,172.5,38.5,42.0,36.0,2.040800799999488
14,1,cdf,6,135,75.0,16.0,42.0,16.0,1.5932315999998536
14,1,cdf,6,136,7.5,5.5,46.5,5.5,2.7706718999997975
14,1,cdf,6,137,60.0,13.0,42.0,12.5,1.4984117000003607
14,1,cdf,6,138,67.5,14.0,42.0,13.0,1.332269599999563
14,1,cdf,7,139,45.0,12.0,42.0,12.0,2.0064067999992403
14,1,cdf,7,140,150.0,33.0,42.0,36.0,2.381652000000031
14,1,cdf,7,141,105.0,28.0,59.0,31.0,1.8523128999986511
14,1,cdf,7,142,172.5,38.5,0.0,,
14,1,cdf,7,143,75.0,16.0,42.0,13.0,2.0987341000000015
14,1,cdf,7,144,165.0,36.0,64.0,36.0,1.6036132000008363
14,1,cdf,7,145,7.5,5.5,42.0,5.5,1.7397234000000026
14,1,cdf,7,146,30.0,11.0,51.5,11.0,2.0046299000005092
14,1,cdf,7,147,67.5,14.0,42.0,12.5,2.2165633000004163
14,1,cdf,7,148,157.5,34.0,60.5,34.0,1.190887400000065
14,1,cdf,7,149,15.0,8.0,42.0,8.0,1.9690508999992744
14,1,cdf,7,150,120.0,31.0,63.5,30.0,1.7686603999991348
14,1,cdf,7,151,60.0,13.0,42.0,11.5,1.4032200999990891
14,1,cdf,7,152,82.5,18.5,58.0,13.5,1.9456997999986925
14,1,cdf,7,153,112.5,30.0,42.0,31.0,1.568437699999777
14,1,cdf,7,154,142.5,32.5,69.5,33.0,1.652422099999967
14,1,cdf,7,155,90.0,22.0,54.5,22.0,0.9080536000001302
14,1,cdf,7,156,37.5,11.5,42.0,11.0,1.320490099999006
14,1,cdf,7,157,127.5,31.5,69.5,32.0,1.2497605999997177
14,1,cdf,7,158,135.0,32.0,58.5,32.5,2.1340925999993487
14,1,cdf,7,159,97.5,25.5,67.0,26.0,0.896815100000822
14,1,cdf,7,160,52.5,12.5,45.5,11.0,1.262452300001314
14,1,cdf,7,161,22.5,10.0,42.0,10.0,2.075108300001375
14,1,cdf,8,162,97.5,25.5,61.5,25.5,2.524468600000546
14,1,cdf,8,163,82.5,18.5,57.5,18.5,2.4524232000003394
14,1,cdf,8,164,120.0,31.0,50.0,32.0,2.192961300001116
14,1,cdf,8,165,45.0,12.0,42.0,11.0,1.5092624999997497
14,1,cdf,8,166,157.5,34.0,45.5,34.0,1.6743494999991526
14,1,cdf,8,167,90.0,22.0,42.0,22.0,1.9218881000015244
14,1,cdf,8,168,60.0,13.0,42.0,12.0,1.4385576999993646
14,1,cdf,8,169,165.0,36.0,42.0,33.0,1.6741405000011582
14,1,cdf,8,170,7.5,5.5,42.0,5.5,1.9118055000017191
14,1,cdf,8,171,30.0,11.0,42.0,10.0,2.794129399999292
14,1,cdf,8,172,142.5,32.5,68.0,33.5,2.7479738000001817
14,1,cdf,8,173,172.5,38.5,42.0,38.5,2.783981500000664
14,1,cdf,8,174,112.5,30.0,0.0,,
14,1,cdf,8,175,52.5,12.5,43.0,12.0,2.0168773000004876
14,1,cdf,8,176,105.0,28.0,44.5,30.0,1.13206590000118
14,1,cdf,8,177,135.0,32.0,42.0,32.5,2.3462543999994523
14,1,cdf,8,178,37.5,11.5,42.0,11.5,2.2535071999991487
14,1,cdf,8,179,150.0,33.0,56.5,33.5,1.980804500000886
14,1,cdf,8,180,67.5,14.0,42.0,12.5,1.522297700001218
14,1,cdf,8,181,127.5,31.5,66.5,32.0,2.3345124999996187
14,1,cdf,8,182,75.0,16.0,42.0,13.5,1.816686699999991
14,1,cdf,8,183,15.0,8.0,42.0,10.5,1.439930000000459
14,1,cdf,8,184,22.5,10.0,42.0,10.0,1.6635523000004468
14,2,inverse_cdf,1,1,157.5,40.0,48.0,40.0,1.7035398000002715
14,2,inverse_cdf,1,2,82.5,21.5,42.0,21.5,1.8627627000000757
14,2,inverse_cdf,1,3,105.0,23.0,42.0,23.0,1.462745199999972
14,2,inverse_cdf,1,4,15.0,3.0,42.0,3.0,1.9690538999998353
14,2,inverse_cdf,1,5,67.5,20.0,42.5,20.0,1.6271805999999742
14,2,inverse_cdf,1,6,142.5,36.5,67.0,36.5,2.4289143000000877
14,2,inverse_cdf,1,7,75.0,21.0,58.0,21.0,1.7096544999999423
14,2,inverse_cdf,1,8,7.5,2.5,42.0,2.5,2.2992189000001417
14,2,inverse_cdf,1,9,90.0,22.0,45.0,22.0,2.287429599999996
14,2,inverse_cdf,1,10,30.0,5.0,43.0,5.0,1.9220479999999045
14,2,inverse_cdf,1,11,97.5,22.5,42.0,23.0,1.33333679999987
14,2,inverse_cdf,1,12,127.5,28.0,54.0,28.0,2.68801940000003
14,2,inverse_cdf,1,13,52.5,16.0,42.0,11.5,2.2297545000001264
14,2,inverse_cdf,1,14,150.0,39.0,52.5,36.5,2.1459145999997418
14,2,inverse_cdf,1,15,135.0,32.5,69.0,32.5,2.016280899999856
14,2,inverse_cdf,1,16,165.0,41.0,47.5,41.5,1.3574976999998398
14,2,inverse_cdf,1,17,37.5,7.5,42.0,5.0,1.6312761999997747
14,2,inverse_cdf,1,18,60.0,18.5,48.0,18.5,2.3939878000001045
14,2,inverse_cdf,1,19,172.5,41.5,46.5,41.5,1.981903400000192
14,2,inverse_cdf,1,20,120.0,25.5,42.0,25.5,2.5136194000001524
14,2,inverse_cdf,1,21,22.5,4.0,42.0,4.0,1.6167569999997795
14,2,inverse_cdf,1,22,112.5,24.0,42.0,24.0,2.193059699999594
14,2,inverse_cdf,1,23,45.0,11.5,42.0,11.5,2.6762143000000833
14,2,inverse_cdf,2,24,60.0,18.5,49.0,16.0,2.20518519999996
14,2,inverse_cdf,2,25,30.0,5.0,0.0,,
14,2,inverse_cdf,2,26,112.5,24.0,47.5,25.5,1.6399750999999014
14,2,inverse_cdf,2,27,15.0,3.0,42.0,3.0,1.6869689999998627
14,2,inverse_cdf,2,28,75.0,21.0,42.0,21.5,1.8162945000003672
14,2,inverse_cdf,2,29,82.5,21.5,52.0,21.5,1.4385345000000598
14,2,inverse_cdf,2,30,120.0,25.5,42.0,25.5,1.9346695999997792
14,2,inverse_cdf,2,31,157.5,40.0,65.5,40.0,1.969020300000011
14,2,inverse_cdf,2,32,172.5,41.5,49.0,41.0,2.4051156999998966
14,2,inverse_cdf,2,33,45.0,11.5,51.5,16.0,0.956869000000097
14,2,inverse_cdf,2,34,127.5,28.0,51.0,32.5,2.5466409999999087
14,2,inverse_cdf,2,35,142.5,36.5,51.0,36.5,2.7837509999999384
14,2,inverse_cdf,2,36,37.5,7.5,42.0,5.0,1.9100801999998112
14,2,inverse_cdf,2,37,97.5,22.5,42.0,22.5,1.8509825000001
14,2,inverse_cdf,2,38,105.0,23.0,58.0,23.0,1.0258832999998049
14,2,inverse_cdf,2,39,90.0,22.0,42.0,22.0,1.780616900000041
14,2,inverse_cdf,2,40,52.5,16.0,42.0,7.5,2.243795999999747
14,2,inverse_cdf,2,41,135.0,32.5,63.0,36.5,2.310949400000027
14,2,inverse_cdf,2,42,67.5,20.0,42.0,18.5,2.369887899999867
14,2,inverse_cdf,2,43,150.0,39.0,74.5,39.0,2.0631954999998925
14,2,inverse_cdf,2,44,165.0,41.0,82.5,41.0,2.04003560000001
14,2,inverse_cdf,2,45,7.5,2.5,42.0,2.5,1.557595400000082
14,2,inverse_cdf,2,46,22.5,4.0,42.0,4.0,2.028206500000124
14,2,inverse_cdf,3,47,127.5,28.0,62.5,36.0,2.337148300000081
14,2,inverse_cdf,3,48,22.5,4.0,42.0,3.0,1.8629739999996673
14,2,inverse_cdf,3,49,135.0,32.5,42.0,36.5,2.7004462000004423
14,2,inverse_cdf,3,50,30.0,5.0,42.0,5.0,2.453583299999991
14,2,inverse_cdf,3,51,157.5,40.0,73.0,41.0,2.1467043000002377
14,2,inverse_cdf,3,52,45.0,11.5,0.0,,
14,2,inverse_cdf,3,53,7.5,2.5,0.0,,
14,2,inverse_cdf,3,54,112.5,24.0,42.0,24.0,2.0284889000004114
14,2,inverse_cdf,3,55,60.0,18.5,42.0,18.5,1.237968099999307
14,2,inverse_cdf,3,56,75.0,21.0,42.0,21.0,2.0634852000002866
14,2,inverse_cdf,3,57,52.5,16.0,42.0,18.5,2.039767899999788
14,2,inverse_cdf,3,58,97.5,22.5,42.0,22.5,2.13406280000072
14,2,inverse_cdf,3,59,82.5,21.5,42.0,21.5,1.7920561999999336
14,2,inverse_cdf,3,60,172.5,41.5,82.5,41.5,1.627023499999268
14,2,inverse_cdf,3,61,142.5,36.5,62.0,40.0,2.640901499999927
14,2,inverse_cdf,3,62,90.0,22.0,54.0,22.0,2.0277870999998413
14,2,inverse_cdf,3,63,37.5,7.5,42.0,5.0,2.641047799999797
14,2,inverse_cdf,3,64,67.5,20.0,42.0,20.0,2.5471121999999013
14,2,inverse_cdf,3,65,15.0,3.0,42.0,2.5,2.2519408999996813
14,2,inverse_cdf,3,66,120.0,25.5,48.5,25.5,2.452880200000436
14,2,inverse_cdf,3,67,165.0,41.0,43.5,40.0,2.6174703000006048
14,2,inverse_cdf,3,68,150.0,39.0,53.0,39.0,2.570598099999188
14,2,inverse_cdf,3,69,105.0,23.0,42.0,22.5,1.5092559000004258
14,2,inverse_cdf,4,70,135.0,32.5,0.0,,
14,2,inverse_cdf,4,71,90.0,22.0,42.0,22.0,1.4502993999994942
14,2,inverse_cdf,4,72,45.0,11.5,0.0,,
14,2,inverse_cdf,4,73,15.0,3.0,42.0,3.0,2.110515899999882
14,2,inverse_cdf,4,74,67.5,20.0,49.5,18.5,2.3697239999992235
14,2,inverse_cdf,4,75,165.0,41.0,47.0,41.5,2.487762400000065
14,2,inverse_cdf,4,76,127.5,28.0,69.0,25.5,1.3617055000004257
14,2,inverse_cdf,4,77,172.5,41.5,60.0,41.5,2.133929100000387
14,2,inverse_cdf,4,78,52.5,16.0,46.5,16.5,2.2991683000000194
14,2,inverse_cdf,4,79,112.5,24.0,42.0,24.0,2.405087499999354
14,2,inverse_cdf,4,80,7.5,2.5,0.0,,
14,2,inverse_cdf,4,81,157.5,40.0,42.0,36.5,1.829003100000591
14,2,inverse_cdf,4,82,82.5,21.5,43.5,22.0,1.9572086000007405
14,2,inverse_cdf,4,83,75.0,21.0,57.0,21.0,1.8393888999999035
14,2,inverse_cdf,4,84,105.0,23.0,42.0,23.0,2.2638177999997424
14,2,inverse_cdf,4,85,150.0,39.0,42.0,39.0,2.6555262000001676
14,2,inverse_cdf,4,86,120.0,25.5,59.0,28.0,1.6630915000005189
14,2,inverse_cdf,4,87,97.5,22.5,42.0,22.5,1.5570613999998386
14,2,inverse_cdf,4,88,30.0,5.0,42.0,5.0,2.1823460999994495
14,2,inverse_cdf,4,89,142.5,36.5,57.0,39.0,2.7608362000000852
14,2,inverse_cdf,4,90,60.0,18.5,42.0,18.5,1.8747172000003047
14,2,inverse_cdf,4,91,22.5,4.0,42.0,3.0,1.946282699999756
14,2,inverse_cdf,4,92,37.5,7.5,42.0,5.0,2.0999289000001227
14,2,inverse_cdf,5,93,37.5,7.5,42.0,5.0,2.0835157999999865
14,2,inverse_cdf,5,94,97.5,22.5,42.0,22.5,1.0026333999994677
14,2,inverse_cdf,5,95,30.0,5.0,45.5,5.0,2.2434280000006765
14,2,inverse_cdf,5,96,127.5,28.0,42.0,25.5,1.5945641999996951
14,2,inverse_cdf,5,97,75.0,21.0,61.0,21.0,1.6154317999998966
14,2,inverse_cdf,5,98,15.0,3.0,42.0,3.0,1.5212390999995478
14,2,inverse_cdf,5,99,165.0,41.0,70.0,41.5,2.240211199999976
14,2,inverse_cdf,5,100,67.5,20.0,42.0,21.0,1.6273081999997885
14,2,inverse_cdf,5,101,112.5,24.0,63.5,24.0,1.214555399999881
14,2,inverse_cdf,5,102,172.5,41.5,74.0,41.5,2.039597500000127
14,2,inverse_cdf,5,103,135.0,32.5,48.0,32.5,2.110546500000055
14,2,inverse_cdf,5,104,82.5,21.5,42.0,21.5,2.205661400000281
14,2,inverse_cdf,5,105,105.0,23.0,42.0,23.0,1.980830700000297
14,2,inverse_cdf,5,106,120.0,25.5,42.5,25.5,1.6153873000002932
14,2,inverse_cdf,5,107,45.0,11.5,42.0,11.5,1.3207949999996345
14,2,inverse_cdf,5,108,142.5,36.5,54.5,36.5,2.1931518000001233
14,2,inverse_cdf,5,109,60.0,18.5,51.0,18.5,1.2381897000004756
14,2,inverse_cdf,5,110,22.5,4.0,42.0,4.0,2.5585496999992756
14,2,inverse_cdf,5,111,7.5,2.5,42.0,3.0,2.263768499999969
14,2,inverse_cdf,5,112,150.0,39.0,42.0,40.0,1.4640420999994603
14,2,inverse_cdf,5,113,157.5,40.0,75.5,41.0,2.2755699999997887
14,2,inverse_cdf,5,114,52.5,16.0,42.0,16.0,2.063356399999975
14,2,inverse_cdf,5,115,90.0,22.0,42.0,22.0,1.497898699999496
14,2,inverse_cdf,6,116,52.5,16.0,42.0,16.0,1.415208200000052
14,2,inverse_cdf,6,117,82.5,21.5,42.0,21.5,1.1802090999999564
14,2,inverse_cdf,6,118,120.0,25.5,49.0,25.5,1.5095085000002657
14,2,inverse_cdf,6,119,112.5,24.0,56.5,24.0,2.3583952999997564
14,2,inverse_cdf,6,120,105.0,23.0,42.0,24.0,2.347112599999491
14,2,inverse_cdf,6,121,67.5,20.0,42.0,20.0,1.6859621000003244
14,2,inverse_cdf,6,122,142.5,36.5,42.0,36.5,1.674343200000294
14,2,inverse_cdf,6,123,127.5,28.0,57.0,28.0,1.4974812999998903
14,2,inverse_cdf,6,124,135.0,32.5,73.0,32.5,2.3228147000008903
14,2,inverse_cdf,6,125,7.5,2.5,42.0,2.5,1.6625223000000915
14,2,inverse_cdf,6,126,75.0,21.0,42.0,21.0,1.7213717999993603
14,2,inverse_cdf,6,127,172.5,41.5,66.0,41.5,2.169441299999562
14,2,inverse_cdf,6,128,37.5,7.5,0.0,,
14,2,inverse_cdf,6,129,97.5,22.5,49.5,22.0,1.5919580999998288
14,2,inverse_cdf,6,130,157.5,40.0,56.0,41.0,2.629072300000189
14,2,inverse_cdf,6,131,30.0,5.0,46.0,5.0,1.5798306999995475
14,2,inverse_cdf,6,132,22.5,4.0,42.0,4.5,2.078022300000157
14,2,inverse_cdf,6,133,60.0,18.5,42.0,21.0,1.7922104999997828
14,2,inverse_cdf,6,134,45.0,11.5,49.5,11.5,1.898318200000176
14,2,inverse_cdf,6,135,165.0,41.0,46.5,41.0,2.027837499999805
14,2,inverse_cdf,6,136,90.0,22.0,47.5,22.0,1.3326172000006409
14,2,inverse_cdf,6,137,15.0,3.0,42.0,3.0,2.146067900000162
14,2,inverse_cdf,6,138,150.0,39.0,60.0,39.0,1.28783360000034
14,2,inverse_cdf,7,139,142.5,36.5,62.5,40.0,2.0097585000003164
14,2,inverse_cdf,7,140,120.0,25.5,58.0,25.5,1.842115399999784
14,2,inverse_cdf,7,141,67.5,20.0,51.0,20.0,2.619822700000441
14,2,inverse_cdf,7,142,75.0,21.0,42.0,20.5,1.4991892999996708
14,2,inverse_cdf,7,143,7.5,2.5,42.0,3.0,2.0421901999998227
14,2,inverse_cdf,7,144,37.5,7.5,46.0,11.0,1.95952380000017
14,2,inverse_cdf,7,145,22.5,4.0,42.0,5.0,2.396363800000472
14,2,inverse_cdf,7,146,157.5,40.0,60.5,40.5,1.8883396999999604
14,2,inverse_cdf,7,147,52.5,16.0,42.0,18.5,1.8422902000002068
14,2,inverse_cdf,7,148,45.0,11.5,50.5,16.0,1.7455175999994026
14,2,inverse_cdf,7,149,112.5,24.0,42.0,23.0,0.9092952999999396
14,2,inverse_cdf,7,150,30.0,5.0,0.0,,
14,2,inverse_cdf,7,151,172.5,41.5,54.5,40.5,1.509282200000598
14,2,inverse_cdf,7,152,135.0,32.5,42.0,27.5,2.004401200000757
14,2,inverse_cdf,7,153,165.0,41.0,82.5,41.0,1.8157687000002625
14,2,inverse_cdf,7,154,15.0,3.0,42.0,3.5,1.8284304999997405
14,2,inverse_cdf,7,155,105.0,23.0,55.5,22.5,1.3583518000004915
14,2,inverse_cdf,7,156,82.5,21.5,42.0,21.5,2.18377640000017
14,2,inverse_cdf,7,157,90.0,22.0,42.0,22.0,1.8873116000004304
14,2,inverse_cdf,7,158,150.0,39.0,51.5,40.0,2.2312126000006174
14,2,inverse_cdf,7,159,60.0,18.5,42.0,18.5,1.7106144999997923
14,2,inverse_cdf,7,160,97.5,22.5,42.0,22.5,1.6978742999999668
14,2,inverse_cdf,7,161,127.5,28.0,59.5,28.0,1.780667400000311
14,2,inverse_cdf,8,162,150.0,39.0,77.0,40.0,1.5720931999994718
14,2,inverse_cdf,8,163,135.0,32.5,42.0,28.0,2.06396390000009
14,2,inverse_cdf,8,164,120.0,25.5,42.0,26.0,1.2379800999997317
14,2,inverse_cdf,8,165,157.5,40.0,42.0,40.5,2.4418792999995276
14,2,inverse_cdf,8,166,75.0,21.0,42.0,21.5,2.4063877999997203
14,2,inverse_cdf,8,167,112.5,24.0,42.5,24.0,1.686413200000061
14,2,inverse_cdf,8,168,52.5,16.0,51.0,7.5,1.3933094999993043
14,2,inverse_cdf,8,169,105.0,23.0,42.0,23.0,1.792234799999278
14,2,inverse_cdf,8,170,15.0,3.0,42.0,4.0,1.7450058999993416
14,2,inverse_cdf,8,171,82.5,21.5,42.0,21.5,1.3325922999993054
14,2,inverse_cdf,8,172,45.0,11.5,42.0,16.5,2.80609639999966
14,2,inverse_cdf,8,173,142.5,36.5,60.0,36.0,1.7454053000001295
14,2,inverse_cdf,8,174,90.0,22.0,50.5,22.0,1.7581952000000456
14,2,inverse_cdf,8,175,22.5,4.0,42.0,7.5,1.674187699999493
14,2,inverse_cdf,8,176,97.5,22.5,45.5,22.5,1.2390126000000237
14,2,inverse_cdf,8,177,127.5,28.0,48.0,25.5,1.2853249999998295
14,2,inverse_cdf,8,178,172.5,41.5,63.5,41.5,1.595416000000114
14,2,inverse_cdf,8,179,7.5,2.5,42.0,2.5,1.7464724000001297
14,2,inverse_cdf,8,180,30.0,5.0,42.0,7.5,1.6625277000002825
14,2,inverse_cdf,8,181,67.5,20.0,42.0,20.5,2.5127416000004814
14,2,inverse_cdf,8,182,37.5,7.5,42.0,16.0,1.5099546000001285
14,2,inverse_cdf,8,183,165.0,41.0,59.5,41.5,1.7571121999999375
14,2,inverse_cdf,8,184,60.0,18.5,42.0,19.0,1.5568787000001976
15,1,inverse_cdf,1,1,15.0,3.0,0.0,,
15,1,inverse_cdf,1,2,105.0,23.0,42.0,22.5,1.6271449000005305
15,1,inverse_cdf,1,3,82.5,21.5,42.0,18.0,2.428896999999779
15,1,inverse_cdf,1,4,172.5,41.5,42.0,39.0,2.063455299999987
15,1,inverse_cdf,1,5,37.5,7.5,42.0,4.0,1.5210931000001435
15,1,inverse_cdf,1,6,97.5,22.5,52.5,22.5,2.441197699999975
15,1,inverse_cdf,1,7,142.5,36.5,69.5,28.5,1.7804777000001195
15,1,inverse_cdf,1,8,67.5,20.0,42.0,15.5,2.442298899999514
15,1,inverse_cdf,1,9,112.5,24.0,42.0,23.0,1.9222637000002576
15,1,inverse_cdf,1,10,135.0,32.5,69.5,24.5,1.2859693999998854
15,1,inverse_cdf,1,11,22.5,4.0,42.0,5.0,1.8509841999994023
15,1,inverse_cdf,1,12,60.0,18.5,0.0,,
15,1,inverse_cdf,1,13,120.0,25.5,46.0,22.5,1.227144500000577
15,1,inverse_cdf,1,14,7.5,2.5,42.0,2.0,2.00448250000045
15,1,inverse_cdf,1,15,52.5,16.0,42.0,6.0,2.322701000000052
15,1,inverse_cdf,1,16,150.0,39.0,42.0,34.5,1.7224858999998105
15,1,inverse_cdf,1,17,157.5,40.0,71.5,35.5,1.568266300000687
15,1,inverse_cdf,1,18,30.0,5.0,45.5,3.5,1.5564469999999346
15,1,inverse_cdf,1,19,75.0,21.0,50.5,19.5,1.8039724999998723
15,1,inverse_cdf,1,20,165.0,41.0,62.5,38.0,1.4281302999997934
15,1,inverse_cdf,1,21,90.0,22.0,43.0,22.0,1.6625478000005387
15,1,inverse_cdf,1,22,127.5,28.0,42.0,23.0,1.6863583000003928
15,1,inverse_cdf,1,23,45.0,11.5,42.0,5.5,2.4995294999998805
15,1,inverse_cdf,2,24,90.0,22.0,42.0,22.0,2.080128099999456
15,1,inverse_cdf,2,25,135.0,32.5,62.0,23.0,2.3120332999997117
15,1,inverse_cdf,2,26,37.5,7.5,42.0,4.0,1.9000974999999016
15,1,inverse_cdf,2,27,60.0,18.5,42.0,11.5,1.9218599999994697
15,1,inverse_cdf,2,28,52.5,16.0,50.5,11.5,2.6526310999997804
15,1,inverse_cdf,2,29,82.5,21.5,54.0,19.5,2.3111009000003833
15,1,inverse_cdf,2,30,150.0,39.0,42.0,31.0,2.051430100000289
15,1,inverse_cdf,2,31,120.0,25.5,66.0,25.0,1.8157421999994767
15,1,inverse_cdf,2,32,172.5,41.5,55.5,40.0,1.4037595999998302
15,1,inverse_cdf,2,33,67.5,20.0,56.0,11.5,2.346223900000041
15,1,inverse_cdf,2,34,7.5,2.5,42.0,2.5,2.0042318000005253
15,1,inverse_cdf,2,35,127.5,28.0,42.0,28.0,1.8865848000004917
15,1,inverse_cdf,2,36,157.5,40.0,53.0,36.0,2.110708899999736
15,1,inverse_cdf,2,37,15.0,3.0,42.0,2.0,2.157631699999911
15,1,inverse_cdf,2,38,142.5,36.5,57.0,28.0,1.5455008000008092
15,1,inverse_cdf,2,39,165.0,41.0,42.0,36.0,1.6924472000000603
15,1,inverse_cdf,2,40,45.0,11.5,42.0,4.5,1.817771400000311
15,1,inverse_cdf,2,41,112.5,24.0,45.0,22.5,2.123972700000195
15,1,inverse_cdf,2,42,75.0,21.0,58.0,20.5,2.240558200000123
15,1,inverse_cdf,2,43,97.5,22.5,63.5,22.5,2.051588299999821
15,1,inverse_cdf,2,44,22.5,4.0,42.0,3.0,1.6626994999996896
15,1,inverse_cdf,2,45,105.0,23.0,48.0,22.5,1.438964599999963
15,1,inverse_cdf,2,46,30.0,5.0,42.0,5.0,1.5799968000001172
15,1,inverse_cdf,3,47,135.0,32.5,68.0,28.0,2.3582103999997344
15,1,inverse_cdf,3,48,82.5,21.5,54.5,21.0,2.075182599999607
15,1,inverse_cdf,3,49,7.5,2.5,42.0,2.0,1.9572227999997267
15,1,inverse_cdf,3,50,60.0,18.5,55.5,11.5,1.615334499999335
15,1,inverse_cdf,3,51,172.5,41.5,61.0,39.0,1.5328953999996884
15,1,inverse_cdf,3,52,157.5,40.0,57.0,32.5,1.2851052999994863
15,1,inverse_cdf,3,53,90.0,22.0,44.5,22.0,2.1812050999997155
15,1,inverse_cdf,3,54,45.0,11.5,42.0,5.0,2.041000299999723
15,1,inverse_cdf,3,55,52.5,16.0,42.0,11.0,2.8061499000004915
15,1,inverse_cdf,3,56,37.5,7.5,42.0,3.5,2.299186100000042
15,1,inverse_cdf,3,57,142.5,36.5,51.5,28.0,2.5348429000005126
15,1,inverse_cdf,3,58,15.0,3.0,42.0,2.0,2.5008300999998028
15,1,inverse_cdf,3,59,97.5,22.5,42.0,22.5,1.862770400000045
15,1,inverse_cdf,3,60,105.0,23.0,59.0,22.0,2.37124330000006
15,1,inverse_cdf,3,61,150.0,39.0,45.0,36.5,2.33447679999972
15,1,inverse_cdf,3,62,22.5,4.0,42.0,3.5,1.4978673999994498
15,1,inverse_cdf,3,63,127.5,28.0,55.0,25.0,2.4530610000001616
15,1,inverse_cdf,3,64,67.5,20.0,54.0,18.0,1.898563899999317
15,1,inverse_cdf,3,65,75.0,21.0,42.0,20.0,1.9574630000006437
15,1,inverse_cdf,3,66,30.0,5.0,42.0,4.0,1.5210445000002435
15,1,inverse_cdf,3,67,165.0,41.0,56.0,39.0,1.933629899999687
15,1,inverse_cdf,3,68,120.0,25.5,52.5,28.0,2.193075299999691
15,1,inverse_cdf,3,69,112.5,24.0,48.0,22.5,1.980793900000208
15,1,inverse_cdf,4,70,7.5,2.5,42.0,2.5,1.9663699000002453
15,1,inverse_cdf,4,71,15.0,3.0,42.0,3.0,1.7096533000003546
15,1,inverse_cdf,4,72,142.5,36.5,60.5,31.5,2.1929853999999978
15,1,inverse_cdf,4,73,97.5,22.5,42.0,22.5,1.4503475000001345
15,1,inverse_cdf,4,74,30.0,5.0,42.0,5.0,2.6531358000002
15,1,inverse_cdf,4,75,67.5,20.0,42.0,11.5,2.51268970000001
15,1,inverse_cdf,4,76,150.0,39.0,76.0,32.5,2.0172878999992463
15,1,inverse_cdf,4,77,165.0,41.0,61.0,39.0,1.7249978999998348
15,1,inverse_cdf,4,78,60.0,18.5,52.5,16.5,1.769975400000476
15,1,inverse_cdf,4,79,52.5,16.0,54.0,11.5,1.4756367999998474
15,1,inverse_cdf,4,80,82.5,21.5,50.5,20.5,2.7000121000000945
15,1,inverse_cdf,4,81,127.5,28.0,60.5,25.0,1.0141501999996765
15,1,inverse_cdf,4,82,37.5,7.5,42.0,4.0,1.9339104999999108
15,1,inverse_cdf,4,83,105.0,23.0,62.0,22.5,2.0399389000003794
15,1,inverse_cdf,4,84,112.5,24.0,51.0,23.0,1.521025099999861
15,1,inverse_cdf,4,85,157.5,40.0,73.5,39.0,2.0174142000005304
15,1,inverse_cdf,4,86,172.5,41.5,61.0,39.0,1.6660945000003269
15,1,inverse_cdf,4,87,45.0,11.5,52.5,7.5,1.792262799999662
15,1,inverse_cdf,4,88,120.0,25.5,67.0,23.0,1.227766699999847
15,1,inverse_cdf,4,89,22.5,4.0,42.0,3.0,2.300783599999704
15,1,inverse_cdf,4,90,135.0,32.5,68.5,28.0,1.6389344999997777
15,1,inverse_cdf,4,91,75.0,21.0,48.5,19.5,2.3228135999997903
15,1,inverse_cdf,4,92,90.0,22.0,45.0,22.0,2.1103407999999035
15,1,inverse_cdf,5,93,172.5,41.5,61.0,39.5,1.9179194000007556
15,1,inverse_cdf,5,94,60.0,18.5,42.0,16.5,1.7025541000002704
15,1,inverse_cdf,5,95,157.5,40.0,71.5,32.0,1.7788708999996743
15,1,inverse_cdf,5,96,150.0,39.0,67.0,32.5,1.7348141000002215
15,1,inverse_cdf,5,97,127.5,28.0,65.5,25.0,2.299132500000269
15,1,inverse_cdf,5,98,52.5,16.0,42.0,11.5,1.1555735000001732
15,1,inverse_cdf,5,99,15.0,3.0,42.0,3.0,1.499487400000362
