subject,run,trial_nr,n1,n2,p1,p2,risky_first,choice,rt
61,1.0,241.0,23.11,70.53,1.0,0.55,False,True,1.2199693999998544
61,1.0,243.0,15.49,27.35,1.0,0.55,False,False,0.8363176000000294
61,1.0,245.0,10.2,28.26,1.0,0.55,False,False,1.186578499999996
61,1.0,247.0,13.49,45.36,1.0,0.55,False,True,1.2366738000000623
61,1.0,249.0,6.85,10.3,1.0,0.55,False,True,2.2708924000000934
61,1.0,251.0,17.93,44.13,1.0,0.55,False,True,1.2866566999998668
61,1.0,253.0,20.18,72.93,1.0,0.55,False,True,1.3367110000001503
61,1.0,255.0,10.07,39.84,1.0,0.55,False,True,0.819703200000049
61,1.0,226.0,33.7,13.95,0.55,1.0,True,False,2.1544973000000027
61,1.0,228.0,36.9,9.48,0.55,1.0,True,False,1.303380500000003
61,1.0,230.0,12.29,11.29,0.55,1.0,True,True,1.3034152000000176
61,1.0,232.0,16.55,9.51,0.55,1.0,True,False,1.4368445000000063
61,1.0,234.0,21.68,8.6,0.55,1.0,True,False,1.5370695000001433
61,1.0,236.0,10.66,7.84,0.55,1.0,True,False,1.7705579999999372
61,1.0,238.0,35.29,21.64,0.55,1.0,True,True,1.0698125999999777
61,1.0,240.0,63.32,26.18,0.55,1.0,True,True,1.5539223000000677
61,1.0,242.0,37.72,9.9,0.55,1.0,True,False,1.0698519000000033
61,1.0,244.0,21.33,6.41,0.55,1.0,True,False,1.3367441999998846
61,1.0,246.0,10.2,5.18,0.55,1.0,True,True,1.570316599999842
61,1.0,248.0,25.52,9.39,0.55,1.0,True,False,1.019749000000047
61,1.0,250.0,40.17,11.85,0.55,1.0,True,False,1.1867732999999134
61,1.0,252.0,61.54,22.29,0.55,1.0,True,False,2.437848000000031
61,1.0,254.0,88.82,25.04,0.55,1.0,True,True,1.5872384999997848
61,1.0,256.0,16.94,5.22,0.55,1.0,True,False,1.1866640000002917
61,2.0,225.0,28.94,17.22,0.55,1.0,True,True,0.9363743999997496
61,2.0,227.0,43.26,12.43,0.55,1.0,True,False,1.003078799999912
61,2.0,229.0,13.72,8.88,0.55,1.0,True,True,1.5536576999998033
61,2.0,231.0,65.61,17.95,0.55,1.0,True,False,1.3536762000003364
61,2.0,233.0,29.99,10.64,0.55,1.0,True,False,1.119849499999873
61,2.0,235.0,72.61,19.62,0.55,1.0,True,False,1.2534489999998186
61,2.0,237.0,49.35,20.44,0.55,1.0,True,True,0.7863246000001709
61,2.0,239.0,20.64,15.29,0.55,1.0,True,False,1.9207922999999028
61,2.0,241.0,49.2,13.62,0.55,1.0,True,False,1.0197737999997116
61,2.0,243.0,34.01,16.86,0.55,1.0,True,False,2.020716099999845
61,2.0,245.0,16.62,5.42,0.55,1.0,True,False,1.3034050999999636
61,2.0,247.0,63.66,20.84,0.55,1.0,True,True,1.4035529000002498
61,2.0,249.0,27.09,11.56,0.55,1.0,True,False,0.9363521999998738
61,2.0,251.0,40.52,10.33,0.55,1.0,True,False,0.9864753000001656
61,2.0,253.0,28.89,8.19,0.55,1.0,True,False,1.019768699999986
61,2.0,255.0,37.04,27.39,0.55,1.0,True,True,1.0531769999997778
61,2.0,226.0,7.56,29.09,1.0,0.55,False,True,0.8363422999996146
61,2.0,228.0,21.34,33.1,1.0,0.55,False,False,1.1866118000002643
61,2.0,230.0,5.47,11.0,1.0,0.55,False,True,1.6036856999999145
61,2.0,232.0,13.57,30.4,1.0,0.55,False,True,1.5036137999995844
61,2.0,234.0,14.86,42.73,1.0,0.55,False,True,1.069864200000211
61,2.0,236.0,5.68,10.75,1.0,0.55,False,True,1.7371998999997231
61,2.0,238.0,16.29,22.89,1.0,0.55,False,False,1.4203123000002051
61,2.0,240.0,14.98,17.73,1.0,0.55,False,False,1.2367275999999947
61,2.0,242.0,15.6,59.63,1.0,0.55,False,True,1.4704456999998
61,2.0,244.0,7.02,17.49,1.0,0.55,False,True,1.0699291999999332
61,2.0,246.0,10.21,28.23,1.0,0.55,False,False,2.07095819999995
61,2.0,248.0,11.77,46.76,1.0,0.55,False,True,0.8862504999997327
61,2.0,250.0,8.35,27.93,1.0,0.55,False,True,1.1700253999997583
61,2.0,252.0,18.17,59.73,1.0,0.55,False,True,1.0364817999998197
61,2.0,254.0,21.71,49.85,1.0,0.55,False,False,1.2868170000001555
61,2.0,256.0,21.17,50.0,1.0,0.55,False,True,0.9697828000003028
61,3.0,225.0,11.99,17.29,1.0,0.55,False,True,1.9040829000000483
61,3.0,227.0,13.33,33.24,1.0,0.55,False,True,0.8031000999999378
61,3.0,229.0,13.42,34.81,1.0,0.55,False,True,0.853044299999965
61,3.0,231.0,13.11,51.24,1.0,0.55,False,True,0.8196960000000217
61,3.0,233.0,6.91,7.84,1.0,0.55,False,False,1.253525900000113
61,3.0,235.0,17.27,35.17,1.0,0.55,False,False,1.153344400000151
61,3.0,237.0,9.22,17.26,1.0,0.55,False,True,1.170243600000049
61,3.0,239.0,12.39,48.49,1.0,0.55,False,True,1.0865480000002208
61,3.0,241.0,9.59,30.18,1.0,0.55,False,True,0.8031882000000223
61,3.0,243.0,13.4,42.38,1.0,0.55,False,True,0.8698087000002488
61,3.0,245.0,16.23,58.01,1.0,0.55,False,True,1.5203233000002
61,3.0,247.0,26.28,37.05,1.0,0.55,False,False,1.1699955999997655
61,3.0,249.0,17.61,21.19,1.0,0.55,False,False,1.5537195000001702
61,3.0,251.0,9.84,11.09,1.0,0.55,False,False,1.6705691000001934
61,3.0,253.0,15.74,27.75,1.0,0.55,False,False,2.1709971999998743
61,3.0,255.0,6.9,26.1,1.0,0.55,False,True,0.753017600000021
61,3.0,226.0,32.23,11.02,0.55,1.0,True,False,1.0033349000000271
61,3.0,228.0,30.33,13.63,0.55,1.0,True,False,0.8030863999997564
61,3.0,230.0,17.87,14.66,0.55,1.0,True,False,1.9708028000000013
61,3.0,232.0,16.36,5.92,0.55,1.0,True,False,1.3869354000003111
61,3.0,234.0,67.59,20.37,0.55,1.0,True,True,2.3711560000001555
61,3.0,236.0,49.55,21.85,0.55,1.0,True,True,1.2701009999996131
61,3.0,238.0,7.17,5.68,0.55,1.0,True,False,1.1700166999999055
61,3.0,240.0,31.53,9.11,0.55,1.0,True,False,1.3870295000001531
61,3.0,242.0,20.12,8.58,0.55,1.0,True,False,1.1032922999997936
61,3.0,244.0,34.71,18.3,0.55,1.0,True,True,1.7373419999998987
61,3.0,246.0,18.22,8.36,0.55,1.0,True,False,1.1032765999998446
61,3.0,248.0,19.98,7.25,0.55,1.0,True,False,1.1366657000003215
61,3.0,250.0,38.53,10.83,0.55,1.0,True,False,1.2200615000001562
61,3.0,252.0,23.78,6.09,0.55,1.0,True,False,0.8865340000002107
61,3.0,254.0,15.91,10.53,0.55,1.0,True,False,2.2878326999998535
61,3.0,256.0,10.38,5.58,0.55,1.0,True,False,0.8699660000002041
61,4.0,225.0,12.51,6.87,0.55,1.0,True,False,1.153415799999948
61,4.0,227.0,48.86,14.79,0.55,1.0,True,False,1.203428299999814
61,4.0,229.0,29.77,21.36,0.55,1.0,True,True,1.019883699999809
61,4.0,231.0,62.05,19.42,0.55,1.0,True,True,1.8876007000003483
61,4.0,233.0,74.68,20.85,0.55,1.0,True,True,0.8531090999999833
61,4.0,235.0,7.17,5.28,0.55,1.0,True,False,1.3035531000000449
61,4.0,237.0,56.35,14.29,0.55,1.0,True,False,1.2535542999999052
61,4.0,239.0,36.17,14.05,0.55,1.0,True,False,1.0533341000000291
61,4.0,241.0,55.13,25.27,0.55,1.0,True,True,1.1200864000002184
61,4.0,243.0,37.78,21.28,0.55,1.0,True,True,0.9698918000003688
61,4.0,245.0,18.11,9.66,0.55,1.0,True,False,0.919822899999872
61,4.0,247.0,67.98,20.12,0.55,1.0,True,False,1.670585100000153
61,4.0,249.0,76.0,22.36,0.55,1.0,True,True,0.919853299999886
61,4.0,251.0,55.95,26.71,0.55,1.0,True,True,0.8365015999997922
61,4.0,253.0,14.45,10.57,0.55,1.0,True,False,1.3369698999999855
61,4.0,255.0,27.83,7.15,0.55,1.0,True,False,0.8365280000002713
61,4.0,226.0,8.0,23.44,1.0,0.55,False,True,0.91993470000034
61,4.0,228.0,26.26,74.73,1.0,0.55,False,False,0.753103199999714
61,4.0,230.0,10.29,24.57,1.0,0.55,False,True,1.353608200000053
61,4.0,232.0,22.34,41.3,1.0,0.55,False,False,1.5871698999999353
61,4.0,234.0,12.56,22.98,1.0,0.55,False,True,2.037572100000034
61,4.0,236.0,26.23,34.19,1.0,0.55,False,False,0.8531572000001688
61,4.0,238.0,8.75,27.16,1.0,0.55,False,True,0.7697478999998566
61,4.0,240.0,5.98,9.98,1.0,0.55,False,True,1.4203864999999496
61,4.0,242.0,5.73,12.85,1.0,0.55,False,True,2.421399500000007
61,4.0,244.0,12.05,25.75,1.0,0.55,False,True,1.2868757000001096
61,4.0,246.0,5.69,7.03,1.0,0.55,False,False,1.2867207999997845
61,4.0,248.0,7.09,22.61,1.0,0.55,False,True,0.7363866999999118
61,4.0,250.0,8.83,33.57,1.0,0.55,False,True,0.769808600000033
61,4.0,252.0,24.96,46.41,1.0,0.55,False,False,1.7707761000001483
61,4.0,254.0,11.0,26.88,1.0,0.55,False,True,1.5208182000001216
61,4.0,256.0,7.83,17.26,1.0,0.55,False,True,0.7698230000000876
61,5.0,225.0,41.08,10.6,0.55,1.0,True,False,1.1034119999999348
61,5.0,227.0,11.91,5.89,0.55,1.0,True,True,1.7207172000003084
61,5.0,229.0,14.57,9.45,0.55,1.0,True,False,1.2202151000001322
61,5.0,231.0,21.37,8.16,0.55,1.0,True,False,0.9699593999998796
61,5.0,233.0,44.33,11.41,0.55,1.0,True,False,0.786535300000196
61,5.0,235.0,18.55,16.54,0.55,1.0,True,True,1.136980499999936
61,5.0,237.0,20.89,14.76,0.55,1.0,True,False,1.220170799999778
61,5.0,239.0,21.46,8.03,0.55,1.0,True,False,0.9053894999997284
61,5.0,241.0,19.02,13.27,0.55,1.0,True,True,1.737377800000104
61,5.0,243.0,54.55,20.88,0.55,1.0,True,True,1.0366562000003796
61,5.0,245.0,62.98,17.9,0.55,1.0,True,False,1.270320200000242
61,5.0,247.0,44.79,12.09,0.55,1.0,True,False,1.036718800000017
61,5.0,249.0,7.75,5.2,0.55,1.0,True,True,0.8533429000003707
61,5.0,251.0,56.68,14.36,0.55,1.0,True,False,1.086692899999889
61,5.0,253.0,15.45,7.56,0.55,1.0,True,False,0.8866634000000886
61,5.0,255.0,16.01,5.02,0.55,1.0,True,False,0.9532377999998972
61,5.0,226.0,13.17,48.07,1.0,0.55,False,True,0.9198897000001124
61,5.0,228.0,26.96,95.36,1.0,0.55,False,False,0.5863544000003458
61,5.0,230.0,6.9,10.65,1.0,0.55,False,True,1.7374240000003738
61,5.0,232.0,6.9,16.91,1.0,0.55,False,True,0.7031536000004053
61,5.0,234.0,23.92,78.78,1.0,0.55,False,False,1.203599899999972
61,5.0,236.0,14.07,48.21,1.0,0.55,False,True,0.836551800000052
61,5.0,238.0,5.85,19.33,1.0,0.55,False,True,0.8533025000001544
61,5.0,240.0,5.04,18.66,1.0,0.55,False,True,0.9531874999997854
61,5.0,242.0,8.63,22.44,1.0,0.55,False,True,1.0200227000000268
61,5.0,244.0,17.8,59.5,1.0,0.55,False,False,1.120125200000075
61,5.0,246.0,7.73,30.65,1.0,0.55,False,True,0.686389699999836
61,5.0,248.0,14.35,22.24,1.0,0.55,False,False,1.654198599999745
61,5.0,250.0,19.97,31.82,1.0,0.55,False,False,0.7698443999997835
61,5.0,252.0,13.3,37.92,1.0,0.55,False,True,1.3369800999998915
61,5.0,254.0,27.49,29.05,1.0,0.55,False,False,1.203547500000241
61,5.0,256.0,27.33,41.68,1.0,0.55,False,False,1.1534951000003275
61,6.0,225.0,22.3,14.11,0.55,1.0,True,False,1.5372076999997262
61,6.0,227.0,52.91,14.48,0.55,1.0,True,False,1.6373123999997006
61,6.0,229.0,23.33,11.43,0.55,1.0,True,False,0.8866554999999607
61,6.0,231.0,30.12,8.58,0.55,1.0,True,False,1.003333699999985
61,6.0,233.0,17.93,7.65,0.55,1.0,True,False,0.9199088000000302
61,6.0,235.0,14.29,6.07,0.55,1.0,True,False,2.921892299999854
61,6.0,237.0,25.6,9.99,0.55,1.0,True,False,1.3037131999999474
61,6.0,239.0,32.32,24.02,0.55,1.0,True,True,0.8867221999998947
61,6.0,241.0,82.58,21.96,0.55,1.0,True,True,0.9056046999999126
61,6.0,243.0,13.0,5.95,0.55,1.0,True,False,1.4872252000000117
61,6.0,245.0,49.27,18.03,0.55,1.0,True,True,1.937603299999864
61,6.0,247.0,52.6,21.33,0.55,1.0,True,True,0.9866207999998552
61,6.0,249.0,18.16,6.54,0.55,1.0,True,False,0.9058312000001932
61,6.0,251.0,8.45,5.82,0.55,1.0,True,True,1.186922599999889
61,6.0,253.0,26.62,11.15,0.55,1.0,True,False,1.0368052999997417
61,6.0,255.0,24.96,15.22,0.55,1.0,True,True,0.9700309999998352
61,6.0,226.0,10.3,33.12,1.0,0.55,False,True,1.1702014000002237
61,6.0,228.0,6.08,11.04,1.0,0.55,False,False,1.7207736999998815
61,6.0,230.0,7.76,25.39,1.0,0.55,False,True,1.0200457999999344
61,6.0,232.0,9.91,37.48,1.0,0.55,False,True,1.3039921000004142
61,6.0,234.0,7.22,28.63,1.0,0.55,False,True,0.8366614000001391
61,6.0,236.0,14.13,49.08,1.0,0.55,False,False,1.0535383000001275
61,6.0,238.0,20.2,38.86,1.0,0.55,False,False,0.5864393000001655
61,6.0,240.0,26.1,47.8,1.0,0.55,False,False,0.9533610000003137
61,6.0,242.0,26.63,70.13,1.0,0.55,False,False,0.8033205000001544
61,6.0,244.0,14.84,53.79,1.0,0.55,False,False,0.9866817000001902
61,6.0,246.0,14.35,34.35,1.0,0.55,False,True,1.2870050000001356
61,6.0,248.0,20.65,45.17,1.0,0.55,False,False,0.5696820000002845
61,6.0,250.0,8.49,24.86,1.0,0.55,False,True,1.0535524000001717
61,6.0,252.0,15.85,47.59,1.0,0.55,False,False,0.7866075000001729
61,6.0,254.0,27.32,60.76,1.0,0.55,False,False,1.4538511000000651
61,6.0,256.0,23.15,76.8,1.0,0.55,False,False,1.1535235000001194
61,7.0,225.0,13.31,47.3,1.0,0.55,False,True,0.9701531000000614
61,7.0,227.0,7.35,7.43,1.0,0.55,False,True,2.3881658000000243
61,7.0,229.0,9.55,32.37,1.0,0.55,False,True,0.4863027999999758
61,7.0,231.0,16.98,29.53,1.0,0.55,False,False,0.5697036999999909
61,7.0,233.0,6.87,10.57,1.0,0.55,False,True,0.6197720999998637
61,7.0,235.0,9.49,27.34,1.0,0.55,False,False,1.4372212999996918
61,7.0,237.0,9.09,24.52,1.0,0.55,False,True,0.8366282000001775
61,7.0,239.0,7.8,13.31,1.0,0.55,False,True,0.8200332000001254
61,7.0,241.0,18.33,42.08,1.0,0.55,False,False,1.0868949999999131
61,7.0,243.0,25.67,44.37,1.0,0.55,False,False,0.5531771000000845
61,7.0,245.0,5.22,10.06,1.0,0.55,False,False,2.488203099999737
61,7.0,247.0,9.37,26.9,1.0,0.55,False,False,1.5539781000002222
61,7.0,249.0,7.92,8.41,1.0,0.55,False,False,1.020159799999874
61,7.0,251.0,8.41,11.35,1.0,0.55,False,False,1.5373036000000866
61,7.0,253.0,6.2,6.55,1.0,0.55,False,False,0.9199427000003196
61,7.0,255.0,11.08,12.27,1.0,0.55,False,False,0.8366883999997299
61,7.0,226.0,35.11,26.96,0.55,1.0,True,True,0.9700369999995928
61,7.0,228.0,31.04,17.55,0.55,1.0,True,True,0.7700450000002093
61,7.0,230.0,20.96,15.51,0.55,1.0,True,True,0.6031671000000642
61,7.0,232.0,24.7,10.49,0.55,1.0,True,True,0.569836000000123
61,7.0,234.0,28.99,8.23,0.55,1.0,True,True,1.0368504000002758
61,7.0,236.0,19.41,5.86,0.55,1.0,True,True,1.2203895000002376
61,7.0,238.0,55.04,14.14,0.55,1.0,True,True,0.6865457999997489
61,7.0,240.0,21.47,7.09,0.55,1.0,True,True,0.8534233999998833
61,7.0,242.0,82.22,22.19,0.55,1.0,True,True,0.6198574000000008
61,7.0,244.0,21.88,5.62,0.55,1.0,True,True,1.2870797999999013
61,7.0,246.0,77.22,25.08,0.55,1.0,True,True,0.6700939000002109
61,7.0,248.0,63.01,24.65,0.55,1.0,True,True,0.6699229000000742
61,7.0,250.0,38.88,22.06,0.55,1.0,True,True,0.6031385000001137
61,7.0,252.0,23.0,15.26,0.55,1.0,True,True,0.6701219999999921
61,7.0,254.0,12.92,9.67,0.55,1.0,True,True,0.9058194999997796
61,7.0,256.0,65.0,16.74,0.55,1.0,True,True,0.8533988999997746
61,8.0,225.0,7.98,17.47,1.0,0.55,False,False,0.7699759000006452
61,8.0,227.0,5.91,6.79,1.0,0.55,False,False,0.5197961999992913
61,8.0,229.0,22.17,72.13,1.0,0.55,False,False,0.6532010999999329
61,8.0,231.0,18.17,39.27,1.0,0.55,False,False,0.5865952000003745
61,8.0,233.0,8.57,32.55,1.0,0.55,False,False,0.9367959999999584
61,8.0,235.0,11.34,43.46,1.0,0.55,False,False,0.4195847000000867
61,8.0,237.0,8.27,18.89,1.0,0.55,False,False,0.9058689000003142
61,8.0,239.0,7.5,19.13,1.0,0.55,False,False,1.086870099999942
61,8.0,241.0,9.76,13.09,1.0,0.55,False,False,0.5866324999997232
61,8.0,243.0,7.31,15.39,1.0,0.55,False,False,0.911392299999534
61,8.0,245.0,20.14,54.32,1.0,0.55,False,False,0.9367314000000988
61,8.0,247.0,22.46,44.47,1.0,0.55,False,False,0.3053560999996989
61,8.0,249.0,8.53,15.91,1.0,0.55,False,False,0.4697057000003042
61,8.0,251.0,8.24,10.43,1.0,0.55,False,False,0.7867473999995127
61,8.0,253.0,7.96,20.28,1.0,0.55,False,False,0.8200329999999667
61,8.0,255.0,6.21,21.68,1.0,0.55,False,False,0.7533310999997411
61,8.0,226.0,8.34,6.69,0.55,1.0,True,True,0.5364285999994536
61,8.0,228.0,25.82,7.65,0.55,1.0,True,True,0.6198952000004283
61,8.0,230.0,9.89,6.32,0.55,1.0,True,True,0.4864184999996723
61,8.0,232.0,11.97,6.5,0.55,1.0,True,True,0.7868748999999298
61,8.0,234.0,60.11,18.6,0.55,1.0,True,True,0.7200623999997333
61,8.0,236.0,25.69,14.05,0.55,1.0,True,True,0.6699748000000909
61,8.0,238.0,35.54,20.95,0.55,1.0,True,True,1.3538767999998529
61,8.0,240.0,89.75,24.48,0.55,1.0,True,True,0.9534273999997822
61,8.0,242.0,27.82,23.9,0.55,1.0,True,True,0.6533291999994617
61,8.0,244.0,47.02,27.87,0.55,1.0,True,False,0.7534607999996297
61,8.0,246.0,6.0,5.55,0.55,1.0,True,True,0.803457700000763
61,8.0,248.0,8.5,7.05,0.55,1.0,True,True,0.6532936000003247
61,8.0,250.0,32.88,10.68,0.55,1.0,True,True,0.7367118000001938
61,8.0,252.0,32.8,20.55,0.55,1.0,True,True,0.5865222000002177
61,8.0,254.0,17.57,5.13,0.55,1.0,True,True,0.5865933000004588
61,8.0,256.0,82.37,20.81,0.55,1.0,True,True,0.6866074999998091
62,1.0,225.0,18.77,6.67,0.55,1.0,True,True,2.1831540999999106
62,1.0,227.0,33.46,9.13,0.55,1.0,True,True,1.346161999999822
62,1.0,229.0,15.2,14.04,0.55,1.0,True,True,1.4523861999998644
62,1.0,231.0,25.01,8.93,0.55,1.0,True,True,1.95923700000003
62,1.0,233.0,30.42,10.34,0.55,1.0,True,True,1.110346599999957
62,1.0,235.0,62.28,16.59,0.55,1.0,True,True,1.5940100999998776
62,1.0,237.0,51.15,24.18,0.55,1.0,True,True,0.9807131999998546
62,1.0,239.0,66.7,20.04,0.55,1.0,True,True,1.3108274999999594
62,1.0,241.0,17.15,9.65,0.55,1.0,True,True,1.1575313999999253
62,1.0,243.0,77.79,23.72,0.55,1.0,True,True,1.2872007999999369
62,1.0,245.0,31.05,7.9,0.55,1.0,True,True,2.5250761000002058
62,1.0,247.0,18.79,7.71,0.55,1.0,True,False,2.30108180000002
62,1.0,249.0,56.92,14.62,0.55,1.0,True,False,1.3933474000000388
62,1.0,251.0,63.67,25.25,0.55,1.0,True,True,1.1929666999999426
62,1.0,253.0,90.09,22.68,0.55,1.0,True,False,1.074987100000044
62,1.0,255.0,47.22,14.29,0.55,1.0,True,True,2.737299500000063
62,1.0,226.0,18.41,56.59,1.0,0.55,False,False,1.9712458999999851
62,1.0,228.0,21.85,42.76,1.0,0.55,False,False,1.0160421000000497
62,1.0,230.0,18.08,36.82,1.0,0.55,False,False,1.2164743999999246
62,1.0,232.0,8.24,23.62,1.0,0.55,False,False,1.4169729000000189
62,1.0,234.0,11.52,18.7,1.0,0.55,False,False,2.253972500000146
62,1.0,236.0,5.47,7.02,1.0,0.55,False,False,1.2872606000000817
62,1.0,238.0,6.57,25.3,1.0,0.55,False,True,2.301092800000106
62,1.0,240.0,7.53,16.52,1.0,0.55,False,False,1.747020799999973
62,1.0,242.0,15.73,38.93,1.0,0.55,False,False,1.7826692999999525
62,1.0,244.0,15.69,49.38,1.0,0.55,False,True,1.251874800000223
62,1.0,246.0,14.26,31.33,1.0,0.55,False,False,1.2166790999999648
62,1.0,248.0,16.08,55.23,1.0,0.55,False,True,1.9240681999999651
62,1.0,250.0,9.22,32.43,1.0,0.55,False,False,1.0633215000002565
62,1.0,252.0,12.11,40.25,1.0,0.55,False,False,2.607689599999958
62,1.0,254.0,10.4,29.38,1.0,0.55,False,False,1.169366600000103
62,1.0,256.0,20.17,76.62,1.0,0.55,False,False,1.8770377000000735
62,2.0,225.0,47.88,13.45,0.55,1.0,True,True,1.251936300000125
62,2.0,227.0,13.82,5.21,0.55,1.0,True,True,1.6763221000001067
62,2.0,229.0,49.41,17.31,0.55,1.0,True,True,2.077137599999787
62,2.0,231.0,26.76,8.52,0.55,1.0,True,True,2.4074892000003274
62,2.0,233.0,42.37,21.87,0.55,1.0,True,True,1.499984300000051
62,2.0,235.0,37.04,17.08,0.55,1.0,True,True,1.7235055999999531
62,2.0,237.0,10.06,5.01,0.55,1.0,True,True,0.8392913000002409
62,2.0,239.0,18.47,10.03,0.55,1.0,True,True,0.9689538000002358
62,2.0,241.0,21.92,6.77,0.55,1.0,True,True,2.171797200000128
62,2.0,243.0,8.57,5.55,0.55,1.0,True,True,0.8041941000001316
62,2.0,245.0,66.66,27.87,0.55,1.0,True,True,1.0161699999998746
62,2.0,247.0,12.79,5.95,0.55,1.0,True,True,1.5467114999996738
62,2.0,249.0,16.96,8.1,0.55,1.0,True,True,1.393413000000237
62,2.0,251.0,77.38,21.67,0.55,1.0,True,False,2.029844099999991
62,2.0,253.0,19.43,5.28,0.55,1.0,True,False,1.8531967000003533
62,2.0,255.0,60.2,16.76,0.55,1.0,True,False,2.065476799999942
62,2.0,226.0,19.57,60.38,1.0,0.55,False,True,2.312934199999745
62,2.0,228.0,20.48,62.98,1.0,0.55,False,False,1.9593359999998936
62,2.0,230.0,13.1,45.14,1.0,0.55,False,True,1.1929978000002848
62,2.0,232.0,6.68,12.65,1.0,0.55,False,False,1.6763874999996915
62,2.0,234.0,13.38,48.38,1.0,0.55,False,True,2.513812600000165
62,2.0,236.0,20.04,70.69,1.0,0.55,False,False,0.5094648999997844
62,2.0,238.0,13.43,29.07,1.0,0.55,False,False,1.0163407999998526
62,2.0,240.0,18.23,35.83,1.0,0.55,False,False,0.7923301999999239
62,2.0,242.0,27.61,67.2,1.0,0.55,False,False,0.909994099999949
62,2.0,244.0,18.13,38.18,1.0,0.55,False,False,1.145889299999908
62,2.0,246.0,7.87,17.84,1.0,0.55,False,False,1.0632947999997668
62,2.0,248.0,9.54,15.3,1.0,0.55,False,False,0.9692365999999312
62,2.0,250.0,23.05,82.3,1.0,0.55,False,True,1.4526676999998926
62,2.0,252.0,9.92,25.42,1.0,0.55,False,False,0.9926163000000088
62,2.0,254.0,9.58,28.65,1.0,0.55,False,False,2.2541135999999824
62,2.0,256.0,6.99,15.33,1.0,0.55,False,False,1.3109439999998358
62,3.0,225.0,7.45,25.69,1.0,0.55,False,True,1.499847999999929
62,3.0,227.0,8.0,15.48,1.0,0.55,False,False,1.1574586000001543
62,3.0,229.0,6.49,25.32,1.0,0.55,False,True,2.1835707000000184
62,3.0,231.0,7.86,10.36,1.0,0.55,False,False,1.2755710000001272
62,3.0,233.0,5.26,10.42,1.0,0.55,False,False,0.8629637999997612
62,3.0,235.0,19.95,27.0,1.0,0.55,False,False,2.01825030000009
62,3.0,237.0,18.57,64.34,1.0,0.55,False,False,0.8867914999996174
62,3.0,239.0,8.17,16.81,1.0,0.55,False,False,1.263919900000019
62,3.0,241.0,22.45,27.97,1.0,0.55,False,False,0.8865418000000318
62,3.0,243.0,5.2,5.64,1.0,0.55,False,False,1.3581801000000269
62,3.0,245.0,16.46,37.75,1.0,0.55,False,False,1.523152900000241
62,3.0,247.0,21.87,85.93,1.0,0.55,False,False,2.2422614000001886
62,3.0,249.0,15.55,41.73,1.0,0.55,False,False,1.2053704999998445
62,3.0,251.0,19.43,35.43,1.0,0.55,False,False,0.9925904000001536
62,3.0,253.0,9.7,35.89,1.0,0.55,False,False,1.3817291000000296
62,3.0,255.0,12.16,20.1,1.0,0.55,False,False,1.1340949000000364
62,3.0,226.0,46.02,14.5,0.55,1.0,True,True,2.112855899999886
62,3.0,228.0,55.97,18.65,0.55,1.0,True,True,1.4995292000003246
62,3.0,230.0,57.74,26.99,0.55,1.0,True,True,1.452440999999908
62,3.0,232.0,73.01,27.36,0.55,1.0,True,True,1.145923699999912
62,3.0,234.0,40.64,13.42,0.55,1.0,True,True,0.900532099999964
62,3.0,236.0,39.13,11.2,0.55,1.0,True,True,0.9690617999999632
62,3.0,238.0,16.7,15.4,0.55,1.0,True,True,0.8511975000001257
62,3.0,240.0,38.36,13.48,0.55,1.0,True,True,1.1105832999996892
62,3.0,242.0,26.49,10.68,0.55,1.0,True,True,1.1341310000002522
62,3.0,244.0,35.78,13.78,0.55,1.0,True,True,0.7216141000003518
62,3.0,246.0,23.99,9.23,0.55,1.0,True,True,0.99263719999999
62,3.0,248.0,23.03,11.94,0.55,1.0,True,True,0.886832300000151
62,3.0,250.0,51.86,17.83,0.55,1.0,True,True,1.0516050999999609
62,3.0,252.0,55.11,20.41,0.55,1.0,True,True,0.8276439000001119
62,3.0,254.0,15.65,5.99,0.55,1.0,True,False,1.4052928999999494
62,3.0,256.0,15.93,15.29,0.55,1.0,True,True,1.1813019999999597
62,4.0,225.0,33.98,9.16,0.55,1.0,True,True,1.1459452999997666
62,4.0,227.0,33.66,12.9,0.55,1.0,True,True,0.7687031000000388
62,4.0,229.0,20.32,17.3,0.55,1.0,True,True,0.780479799999739
62,4.0,231.0,22.64,5.67,0.55,1.0,True,True,1.5585243999998966
62,4.0,233.0,72.35,22.6,0.55,1.0,True,True,1.2285235999997894
62,4.0,235.0,18.1,5.64,0.55,1.0,True,False,1.3817109000001435
62,4.0,237.0,21.19,5.84,0.55,1.0,True,True,1.664647800000239
62,4.0,239.0,24.03,6.34,0.55,1.0,True,True,1.617524499999945
62,4.0,241.0,6.64,5.05,0.55,1.0,True,True,0.900854999999865
62,4.0,243.0,31.93,12.54,0.55,1.0,True,True,1.6526739000000816
62,4.0,245.0,70.96,23.15,0.55,1.0,True,True,0.9454883000003064
62,4.0,247.0,38.75,10.38,0.55,1.0,True,True,1.3817747000002782
62,4.0,249.0,43.91,15.94,0.55,1.0,True,True,1.6531658000003515
62,4.0,251.0,17.1,14.86,0.55,1.0,True,True,0.9006329000003461
62,4.0,253.0,19.49,10.58,0.55,1.0,True,True,0.6626163999999335
62,4.0,255.0,26.59,19.75,0.55,1.0,True,True,0.8512052999999469
