subject,session,run,trial_nr,n1,n2,p1,p2,choice,rt
13,7t2,7,154,28.0,58.0,1.0,0.55,False,0.5812760000117407
13,7t2,7,155,14.0,29.0,1.0,0.55,False,0.6754617999540358
13,7t2,7,156,10.0,24.0,1.0,0.55,True,0.4916043999837711
13,7t2,7,157,20.0,10.0,0.55,1.0,False,1.1757394999731332
13,7t2,7,158,29.0,14.0,0.55,1.0,True,0.8248604999389499
13,7t2,7,159,25.0,10.0,0.55,1.0,False,0.957222099998006
13,7t2,7,160,33.0,14.0,0.55,1.0,True,0.626262899953872
13,7t2,7,161,25.0,10.0,0.55,1.0,False,0.7576059000566602
13,7t2,7,162,51.0,20.0,0.55,1.0,True,0.7921153000788763
13,7t2,7,163,58.0,28.0,0.55,1.0,True,0.5248866000911221
13,7t2,7,164,32.0,10.0,0.55,1.0,False,0.8757265999447554
13,7t2,7,165,27.0,14.0,0.55,1.0,True,0.9415118000470102
13,7t2,7,166,14.0,7.0,0.55,1.0,False,0.8746302000946002
13,7t2,7,167,12.0,5.0,0.55,1.0,False,0.5420723999849884
13,7t2,7,168,13.0,5.0,0.55,1.0,False,0.5887107000453398
13,7t2,8,169,38.0,14.0,0.55,1.0,False,1.0433778000297025
13,7t2,8,170,19.0,10.0,0.55,1.0,False,0.9748431000625716
13,7t2,8,171,9.0,5.0,0.55,1.0,False,0.9569418999599292
13,7t2,8,172,24.0,10.0,0.55,1.0,False,1.4253463000059128
13,7t2,8,173,44.0,14.0,0.55,1.0,False,0.9403579999925568
13,7t2,8,174,67.0,28.0,0.55,1.0,True,1.043467000010395
13,7t2,8,175,20.0,7.0,0.55,1.0,False,0.7751875000540309
13,7t2,8,176,18.0,7.0,0.55,1.0,False,0.7072147000581168
13,7t2,8,177,29.0,14.0,0.55,1.0,False,1.3741064999485388
13,7t2,8,178,44.0,14.0,0.55,1.0,False,1.375532699981676
13,7t2,8,179,24.0,10.0,0.55,1.0,False,1.624163400032586
13,7t2,8,180,58.0,28.0,0.55,1.0,True,1.290591800003284
13,7t2,8,181,14.0,36.0,1.0,0.55,True,1.1921691000461578
13,7t2,8,182,7.0,22.0,1.0,0.55,True,0.3734634999418063
13,7t2,8,183,10.0,27.0,1.0,0.55,True,0.4916222000028938
13,7t2,8,184,14.0,44.0,1.0,0.55,True,0.8751522999954773
13,7t2,8,185,10.0,20.0,1.0,0.55,True,0.459595200023557
13,7t2,8,186,20.0,41.0,1.0,0.55,True,0.8589046999113634
13,7t2,8,187,20.0,59.0,1.0,0.55,False,1.0764013000298291
13,7t2,8,188,10.0,29.0,1.0,0.55,True,0.9095256000291556
13,7t2,8,189,7.0,16.0,1.0,0.55,True,1.1586880999384448
13,7t2,8,190,7.0,18.0,1.0,0.55,True,0.5579032999231117
13,7t2,8,191,10.0,32.0,1.0,0.55,True,0.9583330999594182
13,7t2,8,192,7.0,14.0,1.0,0.55,True,0.9924509000265972
14,3t2,1,1,18.0,14.0,0.55,1.0,True,0.6005032000000483
14,3t2,1,2,6.0,5.0,0.55,1.0,True,0.5583864000000176
14,3t2,1,3,9.0,7.0,0.55,1.0,False,0.8063922999999704
14,3t2,1,4,13.0,7.0,0.55,1.0,False,0.5415812999999616
14,3t2,1,5,11.0,10.0,0.55,1.0,True,0.5552307000000098
14,3t2,1,6,33.0,28.0,0.55,1.0,True,0.7387993999998343
14,3t2,1,7,19.0,14.0,0.55,1.0,True,0.7886959000000076
14,3t2,1,8,48.0,28.0,0.55,1.0,False,0.3549923999999009
14,3t2,1,9,14.0,10.0,0.55,1.0,False,0.6226271000000452
14,3t2,1,10,7.0,5.0,0.55,1.0,False,0.7054605999999239
14,3t2,1,11,11.0,5.0,0.55,1.0,False,0.643173299999944
14,3t2,1,12,11.0,10.0,0.55,1.0,True,0.5599842999999964
14,3t2,1,13,7.0,12.0,1.0,0.55,True,0.4385597000000985
14,3t2,1,14,28.0,48.0,1.0,0.55,True,1.3892473999999595
14,3t2,1,15,20.0,45.0,1.0,0.55,True,0.5884095999999772
14,3t2,1,16,14.0,21.0,1.0,0.55,False,0.9389174999999454
14,3t2,1,17,28.0,63.0,1.0,0.55,False,0.7048819999999978
14,3t2,1,18,10.0,20.0,1.0,0.55,True,0.725347000000113
14,3t2,1,19,14.0,26.0,1.0,0.55,True,0.491847000000007
14,3t2,1,20,5.0,6.0,1.0,0.55,False,0.8723668000000089
14,3t2,1,21,10.0,13.0,1.0,0.55,True,0.604947200000197
14,3t2,1,22,5.0,10.0,1.0,0.55,True,0.5852289999997993
14,3t2,1,23,14.0,31.0,1.0,0.55,False,0.7727285000000848
14,3t2,1,24,10.0,13.0,1.0,0.55,True,0.7056588000000374
14,3t2,2,25,5.0,7.0,1.0,0.55,True,0.5467750000000287
14,3t2,2,26,28.0,52.0,1.0,0.55,False,0.6590113999998266
14,3t2,2,27,20.0,41.0,1.0,0.55,True,0.577910299999985
14,3t2,2,28,20.0,34.0,1.0,0.55,True,0.5051986000000994
14,3t2,2,29,14.0,16.0,1.0,0.55,False,0.8258877999999186
14,3t2,2,30,5.0,7.0,1.0,0.55,True,0.9054691999999704
14,3t2,2,31,28.0,57.0,1.0,0.55,True,0.6390218999999746
14,3t2,2,32,20.0,45.0,1.0,0.55,True,0.6857376000000386
14,3t2,2,33,14.0,28.0,1.0,0.55,True,0.5219489000001261
14,3t2,2,34,28.0,57.0,1.0,0.55,True,0.684011899999831
14,3t2,2,35,10.0,11.0,1.0,0.55,False,1.4396131999999398
14,3t2,2,36,20.0,41.0,1.0,0.55,True,0.6559285000001012
14,3t2,2,37,28.0,14.0,0.55,1.0,False,0.5752314000001206
14,3t2,2,38,57.0,28.0,0.55,1.0,False,0.6764972999999941
14,3t2,2,39,8.0,7.0,0.55,1.0,True,0.8096751999999015
14,3t2,2,40,22.0,10.0,0.55,1.0,False,0.5590121000000465
14,3t2,2,41,13.0,10.0,0.55,1.0,False,0.6227437000000009
14,3t2,2,42,57.0,28.0,0.55,1.0,False,0.5760070000001747
14,3t2,2,43,43.0,28.0,0.55,1.0,True,0.7057163000004039
14,3t2,2,44,12.0,7.0,0.55,1.0,False,0.6083385000001726
14,3t2,2,45,43.0,28.0,0.55,1.0,False,
14,3t2,2,46,19.0,14.0,0.55,1.0,False,0.8728194999998777
14,3t2,2,47,18.0,14.0,0.55,1.0,False,0.4920377999997072
14,3t2,2,48,28.0,20.0,0.55,1.0,False,
14,3t2,3,49,10.0,5.0,0.55,1.0,False,0.6264555000002474
14,3t2,3,50,8.0,5.0,0.55,1.0,False,1.0556713000000857
14,3t2,3,51,9.0,7.0,0.55,1.0,True,0.7228731000000153
14,3t2,3,52,20.0,10.0,0.55,1.0,False,0.6049164999999164
14,3t2,3,53,16.0,14.0,0.55,1.0,True,0.7691601999999875
14,3t2,3,54,17.0,10.0,0.55,1.0,True,0.934891200000024
14,3t2,3,55,11.0,5.0,0.55,1.0,False,0.5385747000000549
14,3t2,3,56,26.0,20.0,0.55,1.0,True,0.7590622999996413
14,3t2,3,57,10.0,5.0,0.55,1.0,False,0.5552855999999622
14,3t2,3,58,5.0,5.0,0.55,1.0,True,0.7223481999999422
14,3t2,3,59,23.0,20.0,0.55,1.0,False,0.572122200000166
14,3t2,3,60,5.0,5.0,0.55,1.0,False,0.7257803999995929
14,3t2,3,61,10.0,11.0,1.0,0.55,True,0.7553450999999427
14,3t2,3,62,28.0,43.0,1.0,0.55,True,0.6720522000000528
14,3t2,3,63,5.0,9.0,1.0,0.55,True,1.526758399999835
14,3t2,3,64,10.0,18.0,1.0,0.55,False,1.455785399999968
14,3t2,3,65,28.0,33.0,1.0,0.55,False,0.4716301999997085
14,3t2,3,66,7.0,10.0,1.0,0.55,True,0.7885146999996664
14,3t2,3,67,14.0,26.0,1.0,0.55,True,0.6429144999997334
14,3t2,3,68,14.0,19.0,1.0,0.55,True,0.6719772000001285
14,3t2,3,69,14.0,21.0,1.0,0.55,True,0.8253598000001148
14,3t2,3,70,7.0,15.0,1.0,0.55,True,0.889059399999951
14,3t2,3,71,14.0,28.0,1.0,0.55,True,0.4518449000001396
14,3t2,3,72,7.0,14.0,1.0,0.55,True,0.7554368000000977
14,3t2,4,73,14.0,7.0,0.55,1.0,False,0.5926805999997669
14,3t2,4,74,45.0,20.0,0.55,1.0,False,0.5886356999999407
14,3t2,4,75,18.0,10.0,0.55,1.0,False,1.085897599999953
14,3t2,4,76,14.0,7.0,0.55,1.0,False,0.6226856999996784
14,3t2,4,77,37.0,20.0,0.55,1.0,False,0.7052718999998433
14,3t2,4,78,22.0,10.0,0.55,1.0,False,0.8421652000001529
14,3t2,4,79,63.0,28.0,0.55,1.0,False,0.5384254999998745
14,3t2,4,80,24.0,14.0,0.55,1.0,False,0.7384533000004154
14,3t2,4,81,52.0,28.0,0.55,1.0,True,0.6564358000000539
14,3t2,4,82,21.0,14.0,0.55,1.0,False,0.8055767000000458
14,3t2,4,83,52.0,28.0,0.55,1.0,False,1.1591432000000168
14,3t2,4,84,8.0,5.0,0.55,1.0,False,0.7384167999998397
14,3t2,4,85,7.0,8.0,1.0,0.55,True,0.6721300999997482
14,3t2,4,86,10.0,17.0,1.0,0.55,True,0.5885087000001477
14,3t2,4,87,7.0,13.0,1.0,0.55,True,0.7387825000000134
14,3t2,4,88,14.0,18.0,1.0,0.55,True,0.5050206000000799
14,3t2,4,89,20.0,23.0,1.0,0.55,True,1.0424579999998969
14,3t2,4,90,5.0,9.0,1.0,0.55,True,0.7855633999997167
14,3t2,4,91,10.0,15.0,1.0,0.55,True,0.588735700000143
14,3t2,4,92,28.0,43.0,1.0,0.55,True,1.0590900000001966
14,3t2,4,93,28.0,39.0,1.0,0.55,True,0.9724365999995824
14,3t2,4,94,7.0,9.0,1.0,0.55,False,0.9689973999998074
14,3t2,4,95,7.0,14.0,1.0,0.55,True,0.5722163000000364
14,3t2,4,96,10.0,17.0,1.0,0.55,True,0.5017081000000871
14,3t2,5,97,10.0,7.0,0.55,1.0,False,0.9259022999999617
14,3t2,5,98,34.0,20.0,0.55,1.0,False,0.9388381000003392
14,3t2,5,99,26.0,14.0,0.55,1.0,False,0.9553565000001072
14,3t2,5,100,13.0,7.0,0.55,1.0,False,0.6225075000002249
14,3t2,5,101,18.0,10.0,0.55,1.0,False,0.6392655999998027
14,3t2,5,102,17.0,10.0,0.55,1.0,False,0.9857530999997977
14,3t2,5,103,37.0,20.0,0.55,1.0,False,1.0257224999995742
14,3t2,5,104,14.0,10.0,0.55,1.0,False,0.6521640000000986
14,3t2,5,105,41.0,20.0,0.55,1.0,False,0.4842164000001503
14,3t2,5,106,26.0,14.0,0.55,1.0,False,0.4716238000000885
14,3t2,5,107,63.0,28.0,0.55,1.0,False,0.5387931999999296
14,3t2,5,108,6.0,5.0,0.55,1.0,True,0.5894142000001921
14,3t2,5,109,20.0,26.0,1.0,0.55,False,0.9720680999998876
14,3t2,5,110,10.0,14.0,1.0,0.55,True,0.7720917000001464
14,3t2,5,111,20.0,37.0,1.0,0.55,True,0.7554322999999386
14,3t2,5,112,5.0,5.0,1.0,0.55,False,1.0857913999998343
14,3t2,5,113,14.0,19.0,1.0,0.55,True,0.5848200000000361
14,3t2,5,114,5.0,7.0,1.0,0.55,True,1.072313099999974
14,3t2,5,115,7.0,8.0,1.0,0.55,True,0.9056046999999126
14,3t2,5,116,20.0,37.0,1.0,0.55,True,0.8095647000000099
14,3t2,5,117,28.0,63.0,1.0,0.55,True,0.6378626999999142
14,3t2,5,118,14.0,24.0,1.0,0.55,True,1.139193499999692
14,3t2,5,119,28.0,33.0,1.0,0.55,False,1.1092855000001691
14,3t2,5,120,5.0,11.0,1.0,0.55,True,0.5428153000002567
14,3t2,6,121,9.0,5.0,0.55,1.0,False,0.6125213000000258
14,3t2,6,122,21.0,14.0,0.55,1.0,True,1.0229690000001028
14,3t2,6,123,20.0,10.0,0.55,1.0,True,0.5552135000002636
14,3t2,6,124,36.0,28.0,0.55,1.0,True,0.85538469999981
14,3t2,6,125,48.0,28.0,0.55,1.0,False,0.9388832999998158
14,3t2,6,126,31.0,20.0,0.55,1.0,False,1.1084283
14,3t2,6,127,8.0,7.0,0.55,1.0,False,1.3226637000002626
14,3t2,6,128,15.0,7.0,0.55,1.0,False,0.5021480999999
14,3t2,6,129,39.0,28.0,0.55,1.0,False,1.069044999999733
14,3t2,6,130,31.0,14.0,0.55,1.0,False,1.0561312999998336
14,3t2,6,131,24.0,14.0,0.55,1.0,False,0.8855434000002163
14,3t2,6,132,31.0,20.0,0.55,1.0,True,1.2729173000002447
14,3t2,6,133,14.0,24.0,1.0,0.55,True,1.0057615999999143
14,3t2,6,134,10.0,22.0,1.0,0.55,True,0.9054567999996834
14,3t2,6,135,20.0,34.0,1.0,0.55,True,1.0897945000001812
14,3t2,6,136,5.0,8.0,1.0,0.55,False,1.2891328999999132
14,3t2,6,137,10.0,22.0,1.0,0.55,True,0.8891022999996778
14,3t2,6,138,14.0,18.0,1.0,0.55,True,0.938577400000213
14,3t2,6,139,7.0,9.0,1.0,0.55,False,1.3727767000000313
14,3t2,6,140,10.0,18.0,1.0,0.55,True,1.1224217999997563
14,3t2,6,141,28.0,52.0,1.0,0.55,True,1.040789599999698
14,3t2,6,142,20.0,28.0,1.0,0.55,True,1.1892432000000213
14,3t2,6,143,28.0,39.0,1.0,0.55,False,0.9934278999999152
14,3t2,6,144,20.0,26.0,1.0,0.55,False,1.0093550000001414
14,3t2,7,145,9.0,7.0,0.55,1.0,False,1.2928397000000589
14,3t2,7,146,39.0,28.0,0.55,1.0,False,1.275591399999939
14,3t2,7,147,10.0,7.0,0.55,1.0,False,0.6849240000001373
14,3t2,7,148,16.0,14.0,0.55,1.0,True,1.1694964999996813
14,3t2,7,149,15.0,10.0,0.55,1.0,False,1.6563333999997667
14,3t2,7,150,15.0,7.0,0.55,1.0,False,0.5721450000000772
14,3t2,7,151,28.0,20.0,0.55,1.0,True,1.8564019000000371
14,3t2,7,152,31.0,14.0,0.55,1.0,False,0.8093835999998191
14,3t2,7,153,12.0,7.0,0.55,1.0,True,1.0389529999997933
14,3t2,7,154,23.0,20.0,0.55,1.0,True,1.3194420999998329
14,3t2,7,155,15.0,10.0,0.55,1.0,False,0.592670999999882
14,3t2,7,156,33.0,28.0,0.55,1.0,True,0.5884136999997622
14,3t2,7,157,5.0,7.0,1.0,0.55,True,1.4064222000001791
14,3t2,7,158,14.0,16.0,1.0,0.55,True,1.2724447000000223
14,3t2,7,159,7.0,10.0,1.0,0.55,True,0.9889305000001514
14,3t2,7,160,7.0,9.0,1.0,0.55,False,1.472658100000416
14,3t2,7,161,10.0,14.0,1.0,0.55,True,0.7887722000004942
14,3t2,7,162,28.0,36.0,1.0,0.55,False,1.2058469000003242
14,3t2,7,163,7.0,15.0,1.0,0.55,True,0.5259280000000217
14,3t2,7,164,28.0,36.0,1.0,0.55,False,1.405953400000726
14,3t2,7,165,7.0,9.0,1.0,0.55,False,2.089905299999373
14,3t2,7,166,10.0,15.0,1.0,0.55,True,0.5590740000006917
14,3t2,7,167,7.0,13.0,1.0,0.55,True,0.4720844000003126
14,3t2,7,168,5.0,8.0,1.0,0.55,True,1.5561469999993278
14,3t2,8,169,5.0,11.0,1.0,0.55,True,0.5960092999994266
14,3t2,8,170,20.0,31.0,1.0,0.55,True,1.5897060000006746
14,3t2,8,171,20.0,28.0,1.0,0.55,False,0.7395262000000002
14,3t2,8,172,5.0,10.0,1.0,0.55,True,0.8413172999999006
14,3t2,8,173,28.0,48.0,1.0,0.55,False,0.6554612999998426
14,3t2,8,174,14.0,31.0,1.0,0.55,True,0.520830099999344
14,3t2,8,175,20.0,23.0,1.0,0.55,True,1.2224374999996144
14,3t2,8,176,10.0,20.0,1.0,0.55,True,0.5218939000005633
14,3t2,8,177,5.0,5.0,1.0,0.55,False,0.9432211000003008
14,3t2,8,178,5.0,6.0,1.0,0.55,False,1.4093482999996922
14,3t2,8,179,20.0,31.0,1.0,0.55,True,0.6224498000001688
14,3t2,8,180,7.0,12.0,1.0,0.55,False,1.3727026999995076
14,3t2,8,181,9.0,7.0,0.55,1.0,False,1.489454000000535
14,3t2,8,182,26.0,20.0,0.55,1.0,True,0.7055250000003355
14,3t2,8,183,34.0,20.0,0.55,1.0,False,0.6554230999991262
14,3t2,8,184,41.0,20.0,0.55,1.0,False,1.0390186000003894
14,3t2,8,185,7.0,5.0,0.55,1.0,True,1.2597656999996616
14,3t2,8,186,9.0,5.0,0.55,1.0,False,1.5863425999995684
14,3t2,8,187,7.0,5.0,0.55,1.0,False,1.4595925000003265
14,3t2,8,188,28.0,14.0,0.55,1.0,False,0.438321900000119
14,3t2,8,189,7.0,5.0,0.55,1.0,True,1.6400370999999725
14,3t2,8,190,45.0,20.0,0.55,1.0,False,0.555424199999834
14,3t2,8,191,13.0,10.0,0.55,1.0,False,0.6050703999999882
14,3t2,8,192,36.0,28.0,0.55,1.0,False,0.6393143000004784
14,7t2,1,1,58.0,20.0,0.55,1.0,True,0.8791721000002326
14,7t2,1,2,31.0,20.0,0.55,1.0,True,0.5251190000003589
14,7t2,1,3,51.0,14.0,0.55,1.0,False,0.7408369999998428
14,7t2,1,4,51.0,14.0,0.55,1.0,False,0.7742406000001978
14,7t2,1,5,16.0,7.0,0.55,1.0,True,0.5248609999998735
14,7t2,1,6,40.0,14.0,0.55,1.0,True,0.5427820999998403
14,7t2,1,7,20.0,10.0,0.55,1.0,False,1.0083149000001868
14,7t2,1,8,50.0,28.0,0.55,1.0,True,0.6111181000001125
14,7t2,1,9,29.0,10.0,0.55,1.0,False,0.6254942000000483
14,7t2,1,10,12.0,5.0,0.55,1.0,False,0.6108171000000766
14,7t2,1,11,14.0,5.0,0.55,1.0,False,0.6579513000001782
14,7t2,1,12,11.0,7.0,0.55,1.0,True,0.908451800000023
14,7t2,1,13,10.0,17.0,1.0,0.55,False,0.7078102000000683
14,7t2,1,14,20.0,35.0,1.0,0.55,True,1.1583014000002263
14,7t2,1,15,20.0,45.0,1.0,0.55,False,0.2910020999997869
14,7t2,1,16,20.0,40.0,1.0,0.55,True,0.7431943000001127
14,7t2,1,17,20.0,74.0,1.0,0.55,False,0.4344539999997323
14,7t2,1,18,10.0,37.0,1.0,0.55,True,0.457987200000332
14,7t2,1,19,28.0,92.0,1.0,0.55,False,0.6653342999998131
14,7t2,1,20,28.0,44.0,1.0,0.55,False,0.8082486000003541
14,7t2,1,21,14.0,36.0,1.0,0.55,True,0.6460192999998071
14,7t2,1,22,7.0,23.0,1.0,0.55,True,0.4233985999999845
14,7t2,1,23,10.0,22.0,1.0,0.55,True,0.7917129000002774
14,7t2,1,24,5.0,16.0,1.0,0.55,True,0.5087020000000848
14,7t2,2,25,28.0,103.0,1.0,0.55,False,0.9467325000000422
14,7t2,2,26,20.0,31.0,1.0,0.55,False,0.6581396000001121
14,7t2,2,27,7.0,25.0,1.0,0.55,True,0.4243694000001596
14,7t2,2,28,5.0,14.0,1.0,0.55,True,0.3914002000001346
14,7t2,2,29,28.0,56.0,1.0,0.55,False,0.5218371999999363
14,7t2,2,30,7.0,25.0,1.0,0.55,True,0.6090463999998974
14,7t2,2,31,5.0,7.0,1.0,0.55,False,0.6249064999997387
14,7t2,2,32,14.0,25.0,1.0,0.55,True,0.5579745000000003
14,7t2,2,33,7.0,18.0,1.0,0.55,True,0.4248716999999828
14,7t2,2,34,28.0,92.0,1.0,0.55,True,0.5576762000000031
14,7t2,2,35,10.0,25.0,1.0,0.55,False,0.5249296000001777
14,7t2,2,36,14.0,32.0,1.0,0.55,True,0.6598346000000959
14,7t2,2,37,46.0,14.0,0.55,1.0,False,0.612115299999914
14,7t2,2,38,44.0,28.0,0.55,1.0,True,0.7745359000000747
14,7t2,2,39,18.0,7.0,0.55,1.0,False,0.6419273999999859
14,7t2,2,40,44.0,28.0,0.55,1.0,True,0.7568719000000783
14,7t2,2,41,32.0,14.0,0.55,1.0,False,0.6120388999997601
14,7t2,2,42,40.0,20.0,0.55,1.0,True,0.6748954999998205
14,7t2,2,43,12.0,5.0,0.55,1.0,False,0.6239034999998694
14,7t2,2,44,14.0,5.0,0.55,1.0,False,0.5915561000001617
14,7t2,2,45,28.0,14.0,0.55,1.0,True,0.7430727000000843
14,7t2,2,46,103.0,28.0,0.55,1.0,False,0.6253134999998338
14,7t2,2,47,28.0,14.0,0.55,1.0,True,0.6899381999997445
14,7t2,2,48,74.0,20.0,0.55,1.0,False,0.7921461999999337
14,7t2,3,49,7.0,11.0,1.0,0.55,False,0.944331799999869
14,7t2,3,50,28.0,103.0,1.0,0.55,True,0.6622785999998086
14,7t2,3,51,20.0,51.0,1.0,0.55,True,0.6574395000002511
14,7t2,3,52,5.0,12.0,1.0,0.55,True,1.074342599999909
14,7t2,3,53,7.0,23.0,1.0,0.55,True,0.5425869000000603
14,7t2,3,54,14.0,32.0,1.0,0.55,False,0.6117270999998254
14,7t2,3,55,20.0,58.0,1.0,0.55,True,0.6230467000000317
14,7t2,3,56,7.0,14.0,1.0,0.55,True,0.9928131000001345
14,7t2,3,57,20.0,45.0,1.0,0.55,False,0.8748838000001342
14,7t2,3,58,5.0,11.0,1.0,0.55,True,1.0081546999999773
14,7t2,3,59,20.0,74.0,1.0,0.55,True,0.5468249000000469
14,7t2,3,60,10.0,15.0,1.0,0.55,True,0.7563571999999112
14,7t2,3,61,16.0,7.0,0.55,1.0,False,0.5925422999999057
14,7t2,3,62,35.0,20.0,0.55,1.0,True,0.5582524000001285
14,7t2,3,63,45.0,20.0,0.55,1.0,True,0.9920538999999736
14,7t2,3,64,14.0,7.0,0.55,1.0,False,0.841936700000133
14,7t2,3,65,10.0,5.0,0.55,1.0,False,0.6411162000003969
14,7t2,3,66,64.0,28.0,0.55,1.0,False,1.2424700999999914
14,7t2,3,67,25.0,10.0,0.55,1.0,False,0.5249948000000586
14,7t2,3,68,14.0,7.0,0.55,1.0,False,0.9924655999998322
14,7t2,3,69,22.0,14.0,0.55,1.0,True,0.658074100000249
14,7t2,3,70,25.0,10.0,0.55,1.0,True,1.0589427999998406
14,7t2,3,71,12.0,7.0,0.55,1.0,False,0.6120331999995869
14,7t2,3,72,35.0,20.0,0.55,1.0,True,0.8587534000002961
14,7t2,4,73,7.0,20.0,1.0,0.55,True,0.4442753000002994
14,7t2,4,74,5.0,14.0,1.0,0.55,True,0.8252652000001035
14,7t2,4,75,20.0,58.0,1.0,0.55,True,0.7072641000004296
14,7t2,4,76,28.0,50.0,1.0,0.55,False,0.7567386999999144
14,7t2,4,77,28.0,56.0,1.0,0.55,True,0.908028099999683
14,7t2,4,78,7.0,16.0,1.0,0.55,True,0.8754974000003131
14,7t2,4,79,7.0,11.0,1.0,0.55,False,1.007232099999797
14,7t2,4,80,28.0,44.0,1.0,0.55,False,0.5417032999994404
14,7t2,4,81,14.0,28.0,1.0,0.55,True,1.0407442999994885
14,7t2,4,82,5.0,18.0,1.0,0.55,True,0.6112143000000287
14,7t2,4,83,7.0,16.0,1.0,0.55,True,0.7923888000004808
14,7t2,4,84,5.0,16.0,1.0,0.55,True,0.4919724999999459
14,7t2,4,85,22.0,10.0,0.55,1.0,True,1.1079713000007985
14,7t2,4,86,8.0,5.0,0.55,1.0,False,1.357568700000229
14,7t2,4,87,25.0,14.0,0.55,1.0,True,1.041874800000187
14,7t2,4,88,56.0,28.0,0.55,1.0,False,0.4420884000001308
14,7t2,4,89,17.0,10.0,0.55,1.0,False,0.6918390999999247
14,7t2,4,90,72.0,28.0,0.55,1.0,False,0.3744103999997605
14,7t2,4,91,32.0,10.0,0.55,1.0,False,0.4746027000001049
14,7t2,4,92,25.0,7.0,0.55,1.0,False,0.5732225000001563
14,7t2,4,93,10.0,5.0,0.55,1.0,False,0.9259724000003188
14,7t2,4,94,65.0,20.0,0.55,1.0,True,0.9088090000003604
14,7t2,4,95,18.0,5.0,0.55,1.0,False,0.7094578000005072
14,7t2,4,96,29.0,10.0,0.55,1.0,False,0.7922531000003232
14,7t2,5,97,7.0,5.0,0.55,1.0,False,0.8265633000000925
14,7t2,5,98,32.0,10.0,0.55,1.0,False,0.724312800000007
14,7t2,5,99,51.0,20.0,0.55,1.0,True,0.5752986000006786
14,7t2,5,100,37.0,10.0,0.55,1.0,False,0.5247478999999515
14,7t2,5,101,18.0,7.0,0.55,1.0,False,0.7407471000005756
14,7t2,5,102,22.0,10.0,0.55,1.0,False,0.9419206000002164
14,7t2,5,103,46.0,14.0,0.55,1.0,False,0.3925148000007539
14,7t2,5,104,51.0,20.0,0.55,1.0,False,0.4257793999995414
14,7t2,5,105,16.0,5.0,0.55,1.0,False,0.5249848000003112
14,7t2,5,106,11.0,5.0,0.55,1.0,False,0.5421159999996519
14,7t2,5,107,37.0,10.0,0.55,1.0,False,0.4421048000003793
14,7t2,5,108,11.0,5.0,0.55,1.0,False,0.4754013000001578
14,7t2,5,109,14.0,25.0,1.0,0.55,False,0.5913270000000921
14,7t2,5,110,28.0,64.0,1.0,0.55,True,0.6401159999996366
14,7t2,5,111,14.0,40.0,1.0,0.55,False,0.8573324999997567
14,7t2,5,112,5.0,8.0,1.0,0.55,True,0.8241947000005894
14,7t2,5,113,5.0,12.0,1.0,0.55,True,0.4078731999998126
14,7t2,5,114,5.0,8.0,1.0,0.55,True,0.4748050999996849
14,7t2,5,115,5.0,18.0,1.0,0.55,True,0.3917606000004525
14,7t2,5,116,14.0,22.0,1.0,0.55,True,1.0914347999997176
14,7t2,5,117,20.0,65.0,1.0,0.55,True,0.687374600000112
14,7t2,5,118,28.0,64.0,1.0,0.55,False,0.8046844000000419
14,7t2,5,119,14.0,22.0,1.0,0.55,False,0.5074925000008079
14,7t2,5,120,10.0,29.0,1.0,0.55,True,0.4240246999997339
14,7t2,6,121,7.0,5.0,0.55,1.0,False,0.6443692000002557
14,7t2,6,122,25.0,14.0,0.55,1.0,False,0.8743870999996943
14,7t2,6,123,20.0,10.0,0.55,1.0,True,0.70813550000004
14,7t2,6,124,64.0,28.0,0.55,1.0,False,0.6741646000000401
14,7t2,6,125,16.0,5.0,0.55,1.0,False,0.6568332000006194
14,7t2,6,126,20.0,7.0,0.55,1.0,False,0.7255313999994542
14,7t2,6,127,22.0,14.0,0.55,1.0,True,0.74248820000048
14,7t2,6,128,45.0,20.0,0.55,1.0,False,0.8577838000001066
14,7t2,6,129,12.0,7.0,0.55,1.0,False,0.841478699999243
14,7t2,6,130,23.0,7.0,0.55,1.0,False,0.5572946000001764
14,7t2,6,131,103.0,28.0,0.55,1.0,False,0.7078121000004103
14,7t2,6,132,81.0,28.0,0.55,1.0,False,0.626014499999684
14,7t2,6,133,10.0,20.0,1.0,0.55,False,1.0905997999998078
14,7t2,6,134,14.0,51.0,1.0,0.55,True,0.473855100000037
14,7t2,6,135,7.0,12.0,1.0,0.55,True,0.8257626000004166
14,7t2,6,136,20.0,65.0,1.0,0.55,True,0.4984574999998585
14,7t2,6,137,20.0,51.0,1.0,0.55,True,0.5582715999998982
14,7t2,6,138,14.0,28.0,1.0,0.55,True,0.8082970999994927
14,7t2,6,139,7.0,20.0,1.0,0.55,True,0.5080639999996492
14,7t2,6,140,14.0,40.0,1.0,0.55,True,0.4248742999998285
14,7t2,6,141,20.0,31.0,1.0,0.55,False,0.4749991999996723
14,7t2,6,142,5.0,10.0,1.0,0.55,True,0.5583096000000296
14,7t2,6,143,10.0,20.0,1.0,0.55,True,0.8733695999999327
14,7t2,6,144,10.0,25.0,1.0,0.55,True,0.4589337999996132
14,7t2,7,145,14.0,36.0,1.0,0.55,True,1.2782631999998555
14,7t2,7,146,10.0,32.0,1.0,0.55,True,0.6746765999996569
14,7t2,7,147,5.0,11.0,1.0,0.55,True,0.5408579000004465
14,7t2,7,148,14.0,46.0,1.0,0.55,True,0.5744116999994731
